id,pub_author,pub_year,abstract,strand_raw,strand_info,strand_CLEAN,pub_eppi,pub_type_raw,pub_eppi_CLEAN,pubtype_ht,pubtype_info,pub_type_CLEAN,loc_country_raw,loc_country_CLEAN,int_setting_raw,int_setting_ht,int_setting_info,int_Setting_CLEAN,eco_valid_raw,eco_valid_ht,eco_valid_info,eco_valid_CLEAN,part_age_raw,part_age_ht,part_age_info,part_age_CLEAN,school_treat_info,school_treat_ht,school_treat_CLEAN,school_na_CLEAN,school_cont_info,school_cont_ht,school_cont_CLEAN,school_total_info,school_total_ht,school_total_CLEAN,school_na_raw,school_na_info,school_na_ht,class_treat_info,class_treat_ht,class_treat_CLEAN,class_cont_info,class_cont_CLEAN,class_cont_ht,class_total_info,class_total_ht,class_na_raw,class_na_info,class_total_CLEAN,class_na_ht,class_na_CLEAN,treat_group_raw,treat_group_ht,treat_group_info,treat_group_CLEAN,part_assig_raw,part_assig_ht,part_assig_info,part_assig_CLEAN,level_assig_raw,level_assig_ht,level_assig_info,level_assig_CLEAN,int_desig_raw,int_design_ht,int_design_info,int_design_CLEAN,rand_raw,rand_ht,rand_info,rand_CLEAN,out_other_raw,out_other_ht,out_other_info,out_other_CLEAN,out_info_raw,out_info_raw,out_info_info,out_info_CLEAN,part_other_ht,part_other_info,part_other_CLEAN
53901998,De Carvalho (2012),2012,"AbstractThis article studies the effects of household income on labor participation and school enrollment of children aged 10–14 in Brazil using a social security reform as a source of exogenous variation in household income. I find that increased benefits are associated with increases in school enrollment for girls, as well as a smaller reduction in their labor participation, but I find no effects for boys. I also uncover evidence that the gender of the benefit receiver matters for girls’ labor variables  only benefits received by females reduce girls’ work.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902561,de Hoop (2019),2019,"This study documents the impact of a cash transfer programme - known as the No Lost Generation Programme (NLG) and locally as Min Ila ('from to') - on the school participation of displaced Syrian children in Lebanon. An initiative of the government of Lebanon, the United Nations Children's Fund (UNICEF), and the World Food Programme (WFP), the programme provided cash for the benefit of children enrolled in afternoon shifts at public primary schools. It was designed to cover the cost of commuting to school and to compensate households for income forgone because children were attending school instead of working. Commuting costs and forgone income are two critical barriers to child school participation. The analysis relies on a geographical regression discontinuity design to identify the impact halfway through the first year of programme operation, the 2016/2017 school year. The analysis finds substantive impacts on school attendance among enrolled children, which increased by 0.5 days to 0.7 days per week, an improvement of about 20 per cent relative to the control group. School enrolment among Syrian children rose rapidly across all Lebanon's governorates during the period of the evaluation, resulting in supply-side capacity constraints that appear to have dampened positive enrolment impacts.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901240,De Janvry (2006),2006,"Bolsa Escola was a conditional cash transfer (CCT) program that offered mothers in poor households a monthly stipend if their children ages 6 to 15 attended school on a regular basis. The program was implemented across all of Brazil between the years 2001 and 2003, until it was folded into the broader Bolsa Familia program (Lindert, 2005). An original feature of the program is that it was decentralized at the municipal level, entrusting the municipality with roles in the selection of beneficiaries and implementation of the transfers. Expectedly, with decentralization, there can be considerable variation in the quality of implementation of the program and the magnitude of its impact on school outcomes according to municipal characteristics, due in particular to elements of local political economy in decision making. This paper follows on a 2005 report that analyzed the role of municipalities in implementing the Bolsa Escola program (de Janvry, Finan, Sadoulet, Nelson, Lindert, de la Brière, and Lanjouw, 2005, subsequently referred to as the 2005 Report). The analysis was based on a survey of 261 municipalities in four states of the Northeast. In that report, analysis was conducted at the municipal level, focusing on four municipal roles  beneficiary identification, beneficiary selection, monitoring-verification-enforcement of the school attendance conditionality, and implementation of accountability mechanisms through both a short route via a local council and a long route via electoral rewards on incumbent mayors.",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902101,Dearden (2005),2005,"This paper examines the impact of a program that subsidizes children to remain in school for up to two years beyond the statutory age. The programme was first piloted in a number of areas in England from September 1999. Evaluating such interventions is of course critical to the shaping of education policy and the effectiveness or otherwise of a conditional cash transfer to 16 and 17 year olds on school dropout rates is of general policy interest to policy makers worldwide. The authors find that the impact of the subsidy is quite substantial, especially for those who receive the maximum payment. The subsidy increases the initial education participation of eligible males by 4.8 percentage points and eligible females by 4.2 percentage points. In the second year this increases to 7.6 percentage points for eligible males and 5.3 percentage points for females, suggesting that the effect of the policy is not only to increase participation, but also retention in full-time education. The initial effects are largest for those who receive the maximum payment although the retention effects are concentrated among individuals who are only partially eligible. The authors estimate that just over half of individuals who stayed in education were drawn from inactivity rather than work. The overall impact of the Education Maintenance Allowance (EMA) was not diminished when it was paid to the mother rather than to the child, though there is some weak evidence that paying to the child is more effective for those fully eligible whereas the opposite is true for those who are partially eligible. The authors also find that the effect of EMA is largest for children coming from a poorer socio-economic background. Both girls and boys coming from low-income families who qualify for the full EMA payment have very high drop out rates and the EMA has proved especially effective in plugging the dropout gap for this vulnerable group. Appended are  (1) Indicators used in each deprivation score  (2) Sample characteristics  (3) Covariate balancing indicators (best specification)  before and after matching  (4) Attrition between wave 1 and wave 2  and (5) Identifying assumptions and Estimation method. (Contains 9 tables and 38 footnotes.)",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902546,Do conditional cash... (Gaentzsch),    ,"Motivation Many evaluations show that conditional cash transfer (CCT) programmes raise school enrolment and attendance of children from low-income households. Less evidence exists on the impact on learning and cognitive skills formation. This article contributes by evaluating the impacts of the CCTJuntosin Peru on school progression and performance in standardized test scores. Purpose We investigate the overall impact ofJuntosupon educational outcomes of beneficiary children. Specifically, we address two questions  doesJuntoshave an impact on school participation? Can programme participation be linked to impacts upon cognitive skills? Approach and methods We use a quasi-experimental design that combines kernel matching with difference-in-difference estimation. We rely on data from the Young Lives panel survey and focus on a sample of 3,130 children aged 6-18 years old. Findings The article reports three main findings  (a)Juntosincreases the chances of school enrolment and finishing primary school among children aged 12 to 18 years  (b) there is a positive effect on the transition to secondary school among the same age group, which is, however, only weakly significant at the 10% level  and (c) there is no positive impact on test scores of maths and language development among primary or secondary school-aged children. Policy implications The traditional demand-side focus of CCTs risks neglecting supply factors related to service infrastructure and quality. The article suggests that policy-makers need to study the structural mechanisms behind educational inequalities and integrate CCTs with measures to enhance skills formation for targeted households.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901818,Dubois (2012),2012,"We study the effects of the Mexican conditional cash transfer program Progresa on school enrollment and performance in passing grades. We develop a theoretical framework of the dynamics of the educational process including endogeneity and uncertainty of school performance. Using a randomized experiment implemented under Progresa, we identify the effect of the program on enrollment and performance in the first year of the program. We find that the program had a positive impact on school enrollment at all grade levels, whereas for performance it had a positive impact at the primary school level but a negative impact at the secondary level. © 2012 by The University of Chicago. All rights reserved.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901242,Duryea (2011),2011,"This study examines the impact of Superémonos, a conditional transfer program in Costa Rica, which provides poor families with a subsidy for the purchase of food conditional upon children regularly attending school. Using three different empirical techniques -simple comparison of mean outcomes, regression analysis and propensity score matching- the authors examine the program's impact on school attendance, performance in school and child labor. The authors found strong evidence that the program achieves its goal of improving school attendance and much weaker evidence regarding school performance. The program does not reduce the likelihood that youth will work. These findings are discussed in the context of the results from impact evaluations of other conditional transfer programs.",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902109,Edo (2017),2017,"Argentina has traditionally stood out in terms of educational outcomes among its Latin American counterparts. Schooling of older children, however, still shows room for improvement especially among the more vulnerable. Fortunately, during the last years a sizeable improvement in attendance rates for children aged 15 through 17 took place. This could be related to the 2006 National Education Law that made upper-secondary education compulsory. In this paper, instead, we claim that the Asignación Universal por Hijo (Universal Child Allowance, AUH) --a massive conditional cash transfer program implemented in 2009 in Argentina-- may be mostly responsible for this improvement. Using a difference-in-difference strategy we estimate that the program accounts for a 3.9 percentage point increase in the probability of attending secondary school among eligible children aged 15 through 17. The impact seems to be led by boys and is more relevant for children living in larger families where the head of household has a lower educational level. (English) [ABSTRACT FROM AUTHOR]",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902569,Edo (2019),2019,"We estimate the impact on education outcomes of the Universal Child Allowance (AUH), a conditional cash transfer programme launched in Argentina in 2009. Evidence from previous works suggests a significant positive impact on attendance rates at the beginning of the school year. In this paper we contribute over and above those previous findings by addressing the effects on other education outcomes. Based on a difference-in-difference analysis, we find that the AUH may be held responsible for significant improvements on intra-year dropout rates and primary school completion rates, while the analysis highlights heterogeneous effects across age groups and gender.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902690,Fenton (2016) 1_1,2016,NA,NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
58963895,Fenton (2016) 1_2,2016,NA,NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901624,Figueroa (2014),2014,"The Mexican Oportunidades program is designed to increase human capital through investments in education, health, and nutrition for children in extreme poverty. Although the program is not expressly designed to promote a child's cognitive and non-cognitive development, the set of actions carried out by the program could eventually facilitate improvements in these domains. Previous studies on the Oportunidades program have found little impact on children's cognition but have found positive effects on their non-cognitive development. However, the majority of these studies use the average outcome to measure the impact of the program and thus overlook other ""non-average"" effects. This paper uses stochastic dominance methods to investigate results beyond the mean by comparing cumulative distributions for both children who are and children who are not aided by the program. Four indicators of cognitive development and one indicator of non-cognitive development are analyzed using a sample of 2595 children aged two to six years. The sample was collected in rural communities in Mexico in 2003 as part of the program evaluation. Similar to previous studies, the program is found to positively influence children's non-cognitive abilities  children enrolled in the program manifest fewer behavioral problems compared with children who are not enrolled. In addition, different program effects are found for girls and boys and for indigenous and non-indigenous children. The ranges where the effect is measured cover a large part of the outcome's distribution, and these ranges include a large proportion of the children in the sample. With regard to cognitive development, only one indicator (short-term memory) shows positive effects. Nevertheless, the results for this indicator demonstrate that children with low values of cognitive development benefit from the program, whereas children with high values do not. Overall, the program has positive effects on child development, especially for the most vulnerable, who are at the bottom of the distribution. © 2014 Elsevier Ltd.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901719,Filmer (2011),2011,"There is considerable evidence that conditional cash transfer (CCT) programs can have large impacts on school enrollment, including in very poor countries. However, little is known about what features of program design account for the observed outcomes. In this paper we analyze the impact of a program in Cambodia that made payments of varying magnitude to otherwise comparable households. The identification is based on a sharp regression discontinuity design. We find that a modest cash transfer, equivalent to approximately 2% of the consumption of the median recipient household, had a substantial impact on school attendance, approximately 25 percentage points. A somewhat larger transfer did not raise attendance rates above this level. © 2010 Elsevier B.V.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901246,Ford (2007),2007,This paper will examine the difference in household schooling decisions in agricultural versus other households in rural areas in Nicaragua. The hypothesis is that families involved only in agriculture will experience higher costs and lower perceived returns to schooling than other families and therefore demand less education overall than other families. This paper with also investigate the differences between agricultural and non-agricultural households in the context of the education incentives offered by Nicaragua's Red de Protección Social (RPS). Data analysis indicates a lower initial demand for education but a greater effect of the RPS program on school outcomes among households involved only in agriculture. This suggests that the RPS program created adequate incentives to compensate for the lower perceived net benefits to schooling among agricultural households to change their allocation of resources to increase investments in education.,NA,NA,,Dissertation,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901723,Galiani (2013),2013,"The Honduran PRAF experiment randomly assigned conditional cash transfers to 40 of 70 poor municipalities, within five strata defined by a poverty proxy. Using census data, we show that eligible children were 8 percentage points more likely to enroll in school and 3 percentage points less likely to work. The effects were much larger in the two poorest strata, and statistically insignificant in the other three (the latter finding is robust to the use of a separate regression-discontinuity design). Heterogeneity confirms the importance of judicious targeting to maximize the impact and cost-effectiveness of CCTs. There is no consistent evidence of effects on ineligible children or on adult labor supply. © 2013 Elsevier B.V.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901839,Garcia (2010),2010,"Conditional cash transfer programmes have expanded in developing countries as a way to foster human capital accumulation. Despite evidence of these programmes' positive impact on school enrolment, little is known about their impact on school achievement. This study estimated the effect of Familias en Acción on school achievement. It found that the programme has a positive effect on school achievement for children aged seven to 12 living in rural areas. However, the study found a negative effect on the school achievement of adolescents, particularly those living in rural areas. Possible mechanisms of these effects are explored and discussed.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902811,Gilligan (2016),2016,"""<div>Recent evidence shows that investment in human capital is critical during early childhood. Micronutrient deficiency and inadequate stimulation are major causes of impaired child development in poor countries. Transfers to households linked to preschool participation may improve cognitive and non-cognitive development in early childhood, but there is limited evidence, and all of it only from Latin America. Using a randomized controlled trial design in Karamoja, Uganda, we examined the impacts of two transfer modalities - cash transfers or multiple-micronutrient-fortified food transfers - linked to preschool enrollment, on a child's cognitive and non-cognitive development. We found that food transfers had no significant impact, but cash transfers led to a significant increase in cognitive measures - about 9 percentage points (and about 0.33 standard deviations) - relative to the control group. We also explored mechanisms and found plausible evidence of the cognitive impacts of cash through both a nutrition pathway (cash improves diet and hygiene, leading to reduction in anemia and improved cognition) and a stimulation pathway (cash increases contributions to preschool teachers, leading to improved preschool capacity and higher preschool attendance, thus resulting in higher quantity and quality of exposure to stimulation). We found that food had no significant impact on these intermediate outcomes. We also considered which contextual factors might lead to its limited effects in relation to cash.</div>""",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901290,Glewwe (2004),2004,NA,NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901837,Glewwe (2012),2012,"We examine the impact of Brazil's. Bolsa Escola/Familia program on Brazilian children's education outcomes.. Bolsa provides cash payments to poor households if their children (ages 6 to 15) are enrolled in school. Using school census data to compare changes in enrollment, dropping out and grade promotion across schools that adopted. Bolsa at different times, we estimate that the program has  increased enrollment by about 5.5% (6.5%) in grades 1-4 (grades 5-8)  lowered dropout rates by 0.5 (0.4) percentage points in grades 1-4 (grades 5-8)  and raised grade promotion rates by 0.9 (0.3) percentage points in grades 1-4 (grades 5-8). About one third of Brazil's children participate in. Bolsa, so assuming no spillover effects onto non-participants implies that. Bolsa's impacts are three times higher than these estimates. However, simple calculations using enrollment impacts suggest that Bolsa's benefits in terms of increased wages may not exceed its costs. © 2011 Elsevier B.V.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902614,Hadna (2017),2017,"This paper aims to investigate the influence the Program Keluarga Harapan (PKH) in Indonesia, on the academic performance of poor students in elementary and junior high school. The design of this impact assessment was based on Randomized Control Trial (RCT). Data was drawn from panel surveys conducted in six provinces in 2007, 2009 and 2013, covering approximately 3,360 villages. Evaluation of the PKH found that it has been able to increase net enrolment rate by 7.1% and the gross participation rate for junior high school students by 7.6%. Nonetheless, PKH has yet to yield significant increases in enrolment and gross participation rate at the primary school level. PKH significantly improves student attendance at the elementary level but, contrarily, has not shown a significant impact on junior high school attendance. PKH delivers significant results in terms of school examination achievement at the junior high school level for Bahasa Indonesia, Mathematics and English, as well as national examinations for Mathematics. However, the basic education in Indonesia is still unable to address issues of the teacher absenteeism (in both elementary and junior high schools) and the lack of quality educational facilities.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901725,Handa (2014),2014,"Inconsistent implementation  Implementation of the Livelihood Empowerment Against Poverty Program (LEAP) has been inconsistent. Over this 24-month evaluation period households received only 20 months’ worth of payments. There was a long gap in cash payments to households in 2011, followed by a triple payment in February 2012 to settle arrears. Thus, LEAP households did not receive a steady flow of predictable cash with which to smooth their consumption. However the implementation of the National Health Insurance Scheme (NHIS) coverage among LEAP households was impressive, with 90 percent of LEAP households having at least one member enrolled in NHIS at the follow-up. Positive impacts on children’s schooling  LEAP has increased school enrollment among secondary school aged children by 7percentage points (pp), and reduced grade repetition among both primary and secondary aged children. Among primary aged children LEAP has reduced absenteeism by 10 percentage points. Despite increased NHIS coverage mixed results on health utilization and morbidity  Despite the large increase in NHIS coverage, LEAP has not had an impact on curative care seeking but has increased preventive care for children age 0-5 in male headed households. Results on morbidity are mixed, increasing for children 0-5 but decreasing for children 6-17. Gender impacts on children  There are some gender differentiated impacts of LEAP on children. Secondary school enrollment impacts are limited to boys, but attendance impacts are bigger for girls. At the household level, impacts on food security and happiness are larger among female headed households. No impacts on consumption  The impact of LEAP on household consumption is essentially zero, likely due to the irregular payments, the lumpy nature of payments when made, and the low level of benefits. Positive impacts on non-consumption  LEAP has led to a significant increase in the likelihood of holding savings (11 pp) and a significant increase in gifts received. LEAP has also had an impact on debt repayments and reduced loan holdings, particularly among female headed households. There are some productivity impacts of LEAP. Among households with four members or less there are positive impacts of own labor supplied to the farm by men and women, and on expenditure on seeds. On the other hand, there are reductions in labor hired in by households though this reduction is lower than the increase in own labor. LEAP appears to be strengthening social networks  The pattern of impacts of LEAP suggests that the program is allowing beneficiaries to re-establish or strengthen social networks. LEAP has had a positive impact on both the value of gifts received and the amount of credit extended to others. LEAP household heads are happier  LEAP has led to a 16 pp increase in household heads who feel happy about their life, especially among female-headed and smaller households. Alignment of results with qualitative study  The qualitative study by OPM (2013) corroborates the positive impacts of LEAP that we find from the quantitative study. These include the findings on increased consumption of fats (palm oil), strengthening of social networks through gifts and transfers, debt repayment, savings, and overall self-esteem, aspirations and happiness. The pattern of impacts revealed here is consistent with the implementation of LEAP. The overall low level of LEAP benefits coupled with sporadic payments and the large lump-sum in February 2012 explains the lack of impacts on consumption and the increase in nonconsumption activities such as savings and reductions in debt. These activities appear to have strengthened the social networks of LEAP households. Implication of results  There are three key issues that arise from the results presented here. First is the low value of the LEAP transfer—this issue has been partially resolved by a tripling of the transfer level from January 2012. Second is the irregular payment cycles which do not allow households to smooth their permanent consumption. This is a key operational bottleneck for LEAP. The third issue is the somewhat inconsistent finding of a strong increase in NHIS coverage among LEAP households but no commensurable impact on utilization of health services or reductions in out-of-pocket health expenditure. This suggests there are weaknesses in linking LEAP beneficiaries to health services which requires further attention.",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901249,Hasan (2010),2010,"This paper considers the effects of a gender-targeted conditional cash transfer program for girls in classes 6 to 8. It finds that the program is successful in increasing the enrollment of girls in classes 6 to 8 as intended. It also finds evidence to suggest that the program generated positive spillover effects on the enrollment of boys. This success does, however, appear to be poised to come at a cost. The student-teacher ratio in treated districts is also climbing. This suggests that in the absence of active steps to address these increasing student-teacher ratios, instructional quality is likely to suffer. The success of the program appears to be driven by enrollment increases in urban schools. This suggests the need for a reassessment of the targeting criteria in rural schools.",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901727,Heinrich (2007),2007,"The Programa Nacional de Becas Estudiantiles is a conditional cash transfer program designed to promote human capital accumulation and reduce poverty among Argentine youth. This study follows a 1999 cohort of students for five years and uses matching methods with a comparison group of students excluded due to quotas to estimate average and marginal program impacts. Multilevel methods are used to explore the role of program management and execution in explaining variation between schools in student outcomes. The results suggest that the Becas program improved students' attendance and performance, in part through program conditions requiring good attendance and academic progress for continued scholarship receipt. © 2006 Elsevier Ltd. All rights reserved.",NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53901504,Heinrich (2011),2011,"The Programa Nacional de Becas Estudiantiles is a conditional cash transfer program designed to promote long-term human capital accumulation among Argentine youth and to reduce poverty. This study follows a 1999 cohort of students from 24 schools for five years. Propensity score matching methods are used with a comparison group of students who were excluded due to quotas to estimate the average and marginal impacts of the Becas program. Multilevel methods are also used to estimate the contributions of Becas program management and school characteristics in explaining variation between schools in student outcomes. The results show significant effects of the Becas program in increasing attendance, reducing grade repetition and improving students' performance. The impacts were largest for students who received the scholarship for more than one year, suggesting a dynamic incentive may have been established by linking receipt of the scholarship in subsequent years to students' academic performance in the first year of participation. The multilevel analysis suggested that efforts to strengthen institutional capacity and conditions for learning in the schools and to promote better management and communication also contributed to student performance.",NA,NA,,Report,NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
53902687,James (2017),2017,NA,NA,NA,,"Journal, Article",NA,,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,N,NA,NA,,N,NA,NA,,NA,NA,NA,,N,NA,NA,,NA,NA,NA,,NA,NA,NA,,NA,NA,
