id,pub_author,pub_year,pub_type_raw,strand_raw,toolkit_version,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand,pt_tut_desc,pt_tut_desc_same_age,pt_tut_desc_cross_age,pt_same_age_attainment,pt_cross_age_attainment,pt_tut_from,pt_tut_role,pt_tutee_attain_level,pt_digit_tech,pt_incentive
74070006,Tsuei (2020),2020,['Journal article'],['Peer tutoring'],['MT_2023 (in progress)'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5278,0.0627,['Post-test unadjusted (select one from this group)'],REC Retrieval of Information,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.5278,0.0627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,1,3,['Primary/elementary school'],"['11', '12']",NA,NA,['Taiwan'],['Prospective QED'],"['Large group/class teaching (+6)', 'Paired learning']",['Yes (Please specify)'],['Yes'],['No'],['Other (please specify)'],['Class teachers'],12,2,40,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)', 'Cross-age (i.e. different school year from tutees)']","['Same-age as tutees (if yes, select one from drop down)']",['Cross-age (i.e. different school year from tutees)'],['matched to different level of attainment'],['Not matched on attainment'],['From the same school'],['Yes'],['Mixed'],['Yes'],['No']
74070007,Udaka (2009),2009,['Dissertation or thesis'],['Peer tutoring'],['MT_2023 (in progress)'],"['Toolkit primary outcome', 'Reading primary outcome']",1.6133,0.4446,['Pre-post gain'],PPVT-4,With business as usual,['Sample: All'],Literacy  speaking and listening/oral language,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",1.6133,0.4446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,1,2,['Nursery school/pre-school'],"['4', '5', '9', '10', '11']",NA,NA,['USA'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],8,3,30,['Toolkit: Peer Tutoring'],['Cross-age (i.e. different school year from tutees)'],NA,['Cross-age (i.e. different school year from tutees)'],NA,['Not matched on attainment'],['From the same school'],['No'],['Average'],['No'],['No']
74070008,Ullah (2018),2018,['Journal article'],['Peer tutoring'],['MT_2023 (in progress)'],"['Toolkit primary outcome', 'Science primary outcome']",1.3015,0.3514,['Post-test unadjusted (select one from this group)'],T&T_Peer tutoring v control table 4,With business as usual,['Sample: Low achievers'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",1.3015,0.3514,NA,NA,NA,40,1,2,['Secondary/High school'],"['15', '16']",NA,NA,['Pakistan'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['Unclear/ not specified'],"['Research staff', 'Peers']",7 ,5,Not specified,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to different level of attainment'],NA,['From the same school'],['No'],['Low attaining'],['No'],['No']
74070009,Ullah (2020),2020,['Journal article'],['Peer tutoring'],['MT_2023 (in progress)'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,['Secondary/High school'],"['15', '16']",NA,NA,['Pakistan'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['Unclear/ not specified'],['Peers'],7,5,not specified,NA,"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to different level of attainment'],NA,['From the same school'],['No'],['Low attaining'],['No'],['No']
74578044,Van Keer (2004) 1_2,2004,['Journal article'],['Peer tutoring'],['MT_2023 (in progress)'],"['Toolkit primary outcome', 'Reading primary outcome']",0.36,0.17,['Post-test adjusted for baseline attainment AND clustering'],TE_PRI_Reading Comp Posttest multi level model STRAT and CA table 3,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.36,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454,19,10,['Primary/elementary school'],"['9', '10', '11', '12']",NA,NA,['Belgium'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['Unclear/ not specified'],"['Class teachers', 'Peers']",38,1.5,37.5,['Toolkit: Peer Tutoring'],['Cross-age (i.e. different school year from tutees)'],NA,['Cross-age (i.e. different school year from tutees)'],NA,['Matched to same relative level of attainment'],['From the same school'],['No'],['Mixed'],['No'],['No']
74070010,Van Keer (2005) 1_1,2005,['Journal article'],['Peer tutoring'],['MT_2023 (in progress)'],"['Toolkit primary outcome', 'Reading primary outcome']",0.14,0.11,['Post-test adjusted for baseline attainment AND clustering'],REC_REading Comp Grade 2 STRAT SA same age table 5 model 3,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.14,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,11,['Primary/elementary school'],"['7', '8']",NA,NA,['Belgium'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",38,1.5,37.5,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to different level of attainment'],NA,NA,['Yes'],['Mixed'],['No'],['No']
74070011,Van Keer (2005) 1_2,2005,['Journal article'],['Peer tutoring'],['MT_2023 (in progress)'],"['Toolkit primary outcome', 'Reading primary outcome']",0.22,0.11,['Post-test adjusted for baseline attainment AND clustering'],REC_reading comp strat ca cross age grade 2 table 5 model 3,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.22,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,9,['Primary/elementary school'],"['7', '8']",NA,NA,['Belgium'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['Unclear/ not specified'],"['Class teachers', 'Peers']",38,1.5,37.5,['Toolkit: Peer Tutoring'],['Cross-age (i.e. different school year from tutees)'],NA,['Cross-age (i.e. different school year from tutees)'],NA,['Matched to same relative level of attainment'],NA,['No'],['Mixed'],['No'],['No']
74070012,Walker (2008),2008,['Journal article'],['Peer tutoring'],['MT_2023 (in progress)'],"['Toolkit primary outcome', 'Mathematics primary outcome']",-0.0663,0.2869,['Post-test unadjusted (select one from this group)'],TE_PRI_Problem solving scores,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",-0.0663,0.2869,NA,NA,NA,NA,NA,NA,51,1,5,['Secondary/High school'],['No information provided'],NA,NA,['USA'],['Individual RCT'],['Paired learning'],['Unclear/ Not specified'],['Yes'],['No'],['During regular school hours '],['Peers'],2,1,70,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to same level of attainment'],NA,NA,['Yes'],['Not mentioned'],['Yes'],['No']
74070013,Walker (2009),2009,['Journal article'],['Peer tutoring'],['MT_2023 (in progress)'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.2527,0.35,['Post-test unadjusted (select one from this group)'],REC_Problem solving (fixed vs indv),With active control,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.2527,0.35,NA,NA,NA,NA,NA,NA,51,1,5,['Secondary/High school'],"['15', '16', '17', '18']",NA,NA,['USA'],['Individual RCT'],['Paired learning'],['Unclear/ Not specified'],['Yes'],['No'],['During regular school hours '],['Peers'],2,1,70,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to same level of attainment'],NA,NA,['Yes'],['Not mentioned'],['Yes'],['No']
74070014,Walker (2009),2009,['Journal article'],['Peer tutoring'],['MT_2023 (in progress)'],"['Toolkit primary outcome', 'Mathematics primary outcome']",-0.0353,0.3944,['Post-test unadjusted (select one from this group)'],REC_CTRL (fixed vs indv),With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",-0.0353,0.3944,NA,NA,NA,NA,NA,NA,39,1,5,['Secondary/High school'],['No information provided'],NA,NA,['USA'],['Individual RCT'],['Paired learning'],['Unclear/ Not specified'],['Yes'],['No'],['During regular school hours '],"['Peers', 'Digital technology']",2,1,70,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to same level of attainment'],NA,['From the same school'],['Yes'],['Mixed'],['Yes'],['No']
74070016,Wang (2021),2021,['Journal article'],['Peer tutoring'],['MT_2023 (in progress)'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2097,0.1027,['Post-test unadjusted (select one from this group)'],TE_PRI_Comprehension (1+2) vs (5+6),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2097,0.1027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597,1,12,['Secondary/High school'],"['14', '15']",NA,NA,['China'],['Individual RCT'],['Paired learning'],['Unclear/ Not specified'],['No'],['No'],['Unclear/ not specified'],"['Research staff', 'Peers']",2,1,15,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['not matched on attainment'],NA,NA,['No'],['Not mentioned'],['No'],['No']
74070017,Westera (1995) 1_1,1995,['Journal article'],['Peer tutoring'],['MT_2023 (in progress)'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.268,0.4103,['Post-test unadjusted (select one from this group)'],REC_PAT comprehension (ST vs control),With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.268,0.4103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,1,7,['Secondary/High school'],"['12', '13']",NA,NA,['New Zealand'],['Retrospective QED  '],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],5 ,NA,30,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to same level of attainment'],NA,NA,['Yes'],['Low attaining'],['No'],['No']
74070018,Westera (1995) 1_2,1995,['Journal article'],['Peer tutoring'],['MT_2023 (in progress)'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2092,0.3884,['Post-test unadjusted (select one from this group)'],REC_PAT Reading Comprehension,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.2092,0.3884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,1,7,NA,"['12', '13']",NA,NA,['New Zealand'],['Retrospective QED  '],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],5,2.8,30,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to same level of attainment'],NA,NA,['Yes'],['Low attaining'],['No'],['No']
74070019,Wood (2020),2020,['Journal article'],['Peer tutoring'],['MT_2023 (in progress)'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0623,0.0916,['Post-test unadjusted (select one from this group)'],REC_Applied problem scores (spring),With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0623,0.0916,NA,NA,NA,NA,NA,NA,454,5,28,['Primary/elementary school'],"['6', '7']",FALSE,45.0,['USA'],['Cluster RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)', 'One to one']",['Yes (Please specify)'],['Yes'],['No'],['During regular school hours '],['Class teachers'],38,4,20,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)', 'Cross-age (i.e. different school year from tutees)']","['Same-age as tutees (if yes, select one from drop down)']",['Cross-age (i.e. different school year from tutees)'],['matched to different level of attainment'],['Not matched on attainment'],['From the same school'],['Yes'],['Mixed'],['Yes'],['No']
74070020,Zambrano (2015),2015,['Journal article'],['Peer tutoring'],['MT_2023 (in progress)'],"['Toolkit primary outcome', 'Reading primary outcome']",0.6018,0.1487,['Post-test unadjusted (select one from this group)'],REC_ACL Reading comprehension (posttest),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.6018,0.1487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,NA,NA,['Primary/elementary school'],"['7', '8', '9', '10', '11']",NA,NA,['Spain'],['Retrospective QED  '],"['Paired learning', 'Other (Explain in notes)']",['Yes (Please specify)'],['Yes'],['Yes'],"['During regular school hours ', 'Other (please specify)']",['Class teachers'],19,2,30,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)', 'Cross-age (i.e. different school year from tutees)']","['Same-age as tutees (if yes, select one from drop down)']",['Cross-age (i.e. different school year from tutees)'],['not matched on attainment'],['Not matched on attainment'],['From a different school'],['No'],['Not mentioned'],['Yes'],['No']
74070021,Zeneli (2018) 1_1,2018,['Journal article'],['Peer tutoring'],['MT_2023 (in progress)'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.92,0.47,['Post-test adjusted for baseline attainment'],TE_Effect Size Table 11,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.92,0.47,NA,NA,NA,NA,NA,NA,478,1,4,"['Middle school', 'Secondary/High school']","['9', '10', '12', '13']",FALSE,26.6,['England'],['Prospective QED'],['One to one'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],6,1,40,['Toolkit: Peer Tutoring'],['Cross-age (i.e. different school year from tutees)'],NA,['Cross-age (i.e. different school year from tutees)'],NA,NA,['From the same school'],['No'],['Average'],['No'],['No']
74070022,Zeneli (2018) 1_2,2018,['Journal article'],['Peer tutoring'],['MT_2023 (in progress)'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.2017,0.2596,['Post-test unadjusted (select one from this group)'],TE_PRI_Maths outcome,With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.2017,0.2596,NA,NA,NA,NA,NA,NA,61,1,NA,['Secondary/High school'],"['10', '11']",FALSE,43.0,['England'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],6,1,35,['Toolkit: Peer Tutoring'],['Cross-age (i.e. different school year from tutees)'],NA,['Cross-age (i.e. different school year from tutees)'],NA,['Matched to same relative level of attainment'],['From the same school'],['No'],['Mixed'],['No'],['No']
