id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,toolkit_version,sample_analysed_info,sample_analysed_ht,sample_analysed_CLEAN,part_gen_raw,part_gen_ht,part_gen_info,part_gen_CLEAN,fsm_perc_info,fsm_perc_ht,fsm_perc_CLEAN,fsm_info_info,fsm_info_ht,fsm_info_CLEAN,fsm_na_raw,fsm_na_info,fsm_na_CLEAN,base_n_treat_ht,base_n_treat_info,base_n_treat_CLEAN,base_n_cont_ht,base_n_cont_info,base_n_cont_CLEAN,base_n_treat2_ht,base_n_treat2_info,base_n_treat2_CLEAN,base_n_treat3_ht,base_n_treat3_info,base_n_treat3_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,n_cont_ht,n_cont_info,n_cont_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,attri_raw,attri_ht,attri_info,attri_CLEAN,attri_treat_ht,attri_treat_info,attri_treat_CLEAN,attri_perc_ht,attri_perc_info,attri_perc_CLEAN
42025479,Miller (1986),1986,['Parental engagement'],NA,,NA,54,NA,,['Mixed gender'],NA,Infer mixed gender as local/district authority UK state schools,,38,"['Page 5:\n[¬s]""There was some indication that the children involved in the project experienced\nrelative social disadvantage,—the proportion of them receiving free school meals was\n38%[¬e]""']",,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""These 33 are designated as Group X.[¬e]""']",33,,"['Page 3:\n[¬s]""The second group of 45 were\nscheduled to start Paired Reading two months later in March and of these only 21\n(designated Group Y) took part.[¬e]""']",21,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""Group X\n(N = 33)[¬e]""']",33,,"['Page 5:\n[¬s]""Group Y\n(N = 21)[¬e]""']",21,,NA,NA,,NA,NA,,['No'],"['Page 3:\n[¬s]""From the first group of 46, who were invited to begin in January, only 33 took up\nthe offer. These 33 are designated as Group X. The second group of 45 were\nscheduled to start Paired Reading two months later in March and of these only 21\n(designated Group Y) took part.[¬e]""']",not after intervention started,,NA,NA,,NA,NA,
42025520,Miller (1996),1996,['Parental engagement'],NA,,NA,46,"['Page 12:\n[¬s]""23 experimental PR-\ncontrol (PR-control) matched pairs[¬e]""', 'Page 13:\n[¬s]""46 subjects[¬e]""']",,['Mixed gender'],"['Page 6:\n[¬s]""The groups were matched so that they differed by\nno more than 5 percent (one student) on proportion of each gender[¬e]""']",45,,NA,NA,,NA,"['Page 5:\n[¬s]""Students who qualified for Chapter 1 reading\nand writing services""\n""Schools qualify for funding of a Chapter 1 Program if they have a\ndesignated percentage of students receiving free or reduced hot lunch or\nbreakfast. Criteria for inclusion in a Chapter 1 program by students\nincludes scoring below grade level on the Stanford Diagnostic Reading\nTest, teacher recommendation for the program and parent approval""\n""The two schools that participated\nin this project had a higher percentage of minority and low-income\nstudents than the other schools in the district[¬e]""']",,NA,NA,,NA,26,,NA,26,,NA,NA,,NA,NA,,"['Page 13:\n[¬s]""23[¬e]""']",23,,"['Page 13:\n[¬s]""23[¬e]""']",23,,NA,NA,,NA,NA,,['Yes'],"['Page 12:\n[¬s]""Attrition Of the 26 experimental PR participants, parents of two declined to be trained. One parent had a recurrence of cancer and was very ill and the other parent missed or canceled several appointments before reporting she no longer was interested in participating. Of the 24 trained parents, 7 submitted all eight tapes, 2 submitted four tapes, 3 submitted three tapes, 1 submitted two tapes, 3 submitted one tape and 8 submitted no tapes.""\n""Four of the 52 students originally participating in this study were unavailable for retesting because of relocation, refusal or chronic absen\xad teeism. Three of these students (one second-grader and two third- graders ) were from the control condition and one (third-grader) was from the PR condition.""\n""Parents were asked to submit eight audiotapes with five sessions on each tape. Seven of the 24 trained parents returned all eight audio recordings of the reading sessions. Eight subjects returned no tapes and nine subjects returned between one and seven tapes. Most parents noted difficulty finding time to read with their children, some reported finding the recordingbothersome, other parents indicated wantingto allow their children to relax at home, several parents implicated behavioral difficul\xad ties with managing their children, a couple of parents shared custody and had difficulty maintaining regular contact with their children, a few reported personal problems such as depression, spousal incarceration or problems with other children causing difficulties in continuing, sever""\n""The remaining students formed 23 experimental PR- control (PR-control) matched pairs""\n""The remaining students formed 23 experimental PR-\ncontrol (PR-control) matched pairs (see Method for information on the[¬e]""']",(ITT) Intention to treat analysis,,"['Page 12:\n[¬s]""The remaining students formed 23 experimental PR-\ncontrol (PR-control) matched pairs[¬e]""']",11.5,,NA,11.5 ,
38296652,Miller (2016),2016,['Parental engagement'],NA,,NA,"Final Analysis   Intervention  English post-test  5,376 pupils Maths post-test  5,623 pupils Science post-test  4,726 pupils Attendance  7,436 pupils  Control   English post-test  6,037 pupils Maths post-test  5,977 pupils Science post-test  5,582 pupils Attendance  7,919 pupils   From Figure 1, pg22",NA,,['Mixed gender'],NA,45,,NA,NA,,"Eligible for FSM   Intervention  1048/7570 (4missing) = 14% Control  1469/ 8127 (20missing) = 18%  Baseliine comparison (may differ in final sample).   From Table 7, pg24. ",NA,,NA,NA,,"['Page 23:\n[¬s]""Allocated to intervention (KS groups n=36, school n=36, pupil n=9,631)[¬e]""']",9631,,"['Page 23:\n[¬s]""Allocated to control (KS groups n=36, school n=36, pupil n=9,667)[¬e]""']",9667,,NA,NA,,NA,NA,,"['Page 26:\n[¬s]""English 5,376[¬e]""']",5376,,"['Page 26:\n[¬s]""6,037[¬e]""']",6037,,NA,NA,,NA,NA,,['Yes'],NA,Attrition rate at pupil level is calculated for English only,,"['Page 23:\n[¬s]""Allocated to intervention (KS groups n=36, school n=36, pupil n=9,631)""\n""Analysed (KS group n=29, school n=29, English pupil n=5,376,[¬e]""']",44,,NA,41,
42025502,Morrow (1992),1992,['Parental engagement'],NA,,NA,102,"['Page 7:\n[¬s]""oms. Subjects in El (26 boys\nand 30 girls) received school-based intervention as well\nas participation in a reading-at-home program; subjects\nin E2 (23 boys and 23 girls) received the school-based\nintervention onl[¬e]""']",,['Mixed gender'],"['Page 6:\n[¬s]""n: 84 boys and 82 g[¬e]""']",50,,NA,"['Page 7:\n[¬s]""family. The socio-\neconomic status (SES) of the subjects in the study\nranged from middle class to disadvantaged. According\nto school officials, children from all backgrounds were\npresent in each of the SES groups and no background\nwas predominant in any cate[¬e]""']",,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""n E2 (23 boys and 23 g[¬e]""']",46,,"['Page 7:\n[¬s]""jects in El (26 boys\nand 30 gir[¬e]""']",56,,NA,NA,,NA,NA,,NA,56,,NA,46,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
42025503,Morrow (1997),1997,['Parental engagement'],NA,,NA,56,"['Page 1:\n[¬s]""56 children in 1st through 3rd grades (28 in the experimental group and 28 in the control).""\n"" two first, (n = 19), two second (n = 17), and two third grades (n = 18)[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,28,,NA,28,,NA,NA,,NA,NA,,NA,28,,NA,28,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
47269856,Nedler (1971) PE,1971,['Parental engagement'],NA,,NA,30,NA,,['No information provided'],NA,NA,,NA,NA,,NA,"['Page 5:\n[¬s]""families were in the poverty-incom.e\nbracke[¬e]""']",,NA,NA,,"['Page 5:\n[¬s]""Group T2 included 16 3[¬e]""']",16,,"['Page 5:\n[¬s]""Group T3 included 14 3[¬e]""']",14,,NA,NA,,NA,NA,,NA,16,,NA,14,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
42025153,Nesbitt (1993),1993,['Parental engagement'],NA,,NA,66,"['Page 59:\n[¬s]""The sample consisted of approximately 160 students\nassigned to four groups of approximately 40 each.[¬e]""', 'Page 85:\n[¬s]""Grp\nGrp A\nGrp B\nGrp C\nGrp D\nTotal\nCount\n36\n34\n33\n32\n135[¬e]""', 'Page 88:\n[¬s]""Grp\nA\nB\nC\nD\n# Sent\n36\n34\n34\n32\nTotal 136[¬e]""']",,['Mixed gender'],"['Page 78:\n[¬s]""Boys comprised 58.8% of the participants\nwhile girls comprised 41.2% of the total participants.[¬e]""']",41,,99,"['Page 77:\n[¬s]""Of the 136\nstudents participating in the study, 134 or 98.5% were\neligible for and receiving free or reduced meals at school[¬e]""']",,NA,NA,,NA,NA,,"['Page 59:\n[¬s]""The sample consisted of approximately 160 students\nassigned to four groups of approximately 40 each.[¬e]""']",40,,"['Page 59:\n[¬s]""The sample consisted of approximately 160 students\nassigned to four groups of approximately 40 each.[¬e]""']",40,,NA,NA,,NA,NA,,NA,34,,NA,32,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
42025480,Niedermeyer (1970),1970,['Parental engagement'],NA,,NA,109,NA,,['No information provided'],NA,NA,,NA,NA,,NA,"['Page 5:\n[¬s]""s. All three schools were located within two miles of one another and served middle-income suburban fami- lies.[¬e]""']",,NA,NA,,"['Page 6:\n[¬s]""68[¬e]""']",68,,"['Page 6:\n[¬s]""41[¬e]""']",41,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""68[¬e]""']",68,,"['Page 6:\n[¬s]""41[¬e]""']",41,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
42025154,O’Neil (1975),1975,['Parental engagement'],NA,,NA,34,NA,,['Mixed gender'],NA,"See table 1-5, page 315 (In Appendix I)",,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 60:\n[¬s]""53 students with reading problems were\nassigned to the Supervised Parent-Tutorial Group (Group A)[¬e]""']",53,,"['Page 60:\n[¬s]""53 were as\xad\nsigned to the Control Group (Group C)[¬e]""']",53,,NA,NA,,NA,NA,,"['Page 76:\n[¬s]""6[¬e]""']",6,,"['Page 76:\n[¬s]""9[¬e]""']",9,,NA,NA,,NA,NA,,['Yes'],NA,NA,,"['Page 76:\n[¬s]""6[¬e]""']",88.68,,"['Page 76:\n[¬s]""6""\n""9[¬e]""']",85.85,
42025158,Overett (1998),1998,['Parental engagement'],NA,,NA,61,"['Page 3:\n[¬s]""experimental group comprising 29 pupils""\n""the control group 32 pupils[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""xperimental group comprising 29 pupils (13 boys and 16 girls - mean\nage 9yrs 9m) and the control group 32 pupils (14 boys and 18 girls - mean age 9yrs\n5m).[¬e]""']",55,,NA,"['Page 3:\n[¬s]""a largely working class community in the greater Cape Town metropolitan area.""\n""The lack of reading material in this disadvantaged community needed to be\naddressed; 33 (54 per cent) of the children in this study reported that they had no books\nat home and of the remainder few had more than two books; 30 (49 per cent) did not\nbelong to the library.[¬e]""']",,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""experimental group comprising 29 pupils[¬e]""']",29,,"['Page 3:\n[¬s]"" the control group 32 pupils[¬e]""']",32,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""29[¬e]""']",29,,"['Page 5:\n[¬s]"" 32[¬e]""']",32,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
42064885,Pagan (2010),2010,['Parental engagement'],NA,,NA,57,"['Page 91:\n[¬s]""Once selected for participation, children were randomly assigned to either the\nexperimental Book Reading Group (N = 28) or to the Control Group (N = 29).[¬e]""']",,['Mixed gender'],"['Page 151:\n[¬s]""Table K2\nStudy 2: Sample Distribution of Gender and Grade According to Experimental Group\nExperimental Group\nControl Group\nGirls\nGrade 3\nGrade 5\nN=57\n7\n5\n8\n8\nBoys\n8\n5\nGirls\n7\n9\nBoys[¬e]""']",43,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 82:\n[¬s]""Experimental Book Reading Group (N = 28)[¬e]""']",28,,"['Page 82:\n[¬s]""Control group (N.= 29)[¬e]""']",29,,NA,NA,,NA,NA,,"['Page 190:\n[¬s]""Book Reading Group (N = 28)[¬e]""']",28,,"['Page 190:\n[¬s]""Control Group (N = 29)[¬e]""']",29,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
42025159,Peeples (1996),1996,['Parental engagement'],NA,,NA,50,"['Page 72:\n[¬s]""The two samples for this study consisted\nof 50 first-grade students[¬e]""']",,['Mixed gender'],"['Page 72:\n[¬s]""52% female\nstudents and 48% male students.[¬e]""']",52,,NA,"['Page 72:\n[¬s]""44% low socioeconomic status students[¬e]""']",,NA,"['Page 72:\n[¬s]""56% middle/high socioeconomic status[¬e]""']",,NA,NA,,"['Page 81:\n[¬s]""Fifty first-grade students were randomly drawn from a\npool of all first-grade students in the Madison County\nPublic School District and randomly assigned to either the\ncontrol or experimental group. Each group contained 25\nstudents.[¬e]""']",25,,"['Page 81:\n[¬s]""Fifty first-grade students were randomly drawn from a\npool of all first-grade students in the Madison County\nPublic School District and randomly assigned to either the\ncontrol or experimental group. Each group contained 25\nstudents.[¬e]""']",25,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 81:\n[¬s]""All parents of students assigned to the\nexperimental group remained active participants throughout[¬e]""']",NA,,NA,0% No drop outs,,NA,NA,
42024842,Phillips (1990),1990,['Parental engagement'],NA,,NA,309,NA,,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 14:\n[¬s]""36""\n""15""\n""31[¬e]""']",82,,"['Page 14:\n[¬s]""18""\n""20""\n""44[¬e]""']",82,,"['Page 14:\n[¬s]""31""\n""17""\n""28[¬e]""']",76,,"['Page 14:\n[¬s]""22""\n""22""\n""35[¬e]""']",79,,"['Page 14:\n[¬s]""38""\n""15""\n""30[¬e]""']",83,,"['Page 14:\n[¬s]""18""\n""22""\n""42[¬e]""']",82,,NA,NA,,NA,NA,,['Yes'],"['Page 9:\n[¬s]"" In all, 18 classes from 12 schools and 325 kindergarten students participated. Complete pretest and posttest data were obtained for 309 children.[¬e]""']",NA,,NA,Only overall attrition could be calculated.,,"['Page 9:\n[¬s]""In all, 18 classes from 12 schools and 325 kindergarten students participated. Complete pretest and posttest data were obtained for 309 children.[¬e]""']",4.9,
45336777,Phillips (1990) PE,1990,['Parental engagement'],NA,,NA,309,"['Page 6:\n[¬s]""309 children.[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 11:\n[¬s]""36""\n""15""\n""31[¬e]""']",82,,"['Page 11:\n[¬s]""Control""\n""18""\n""20""\n""44[¬e]""']",82,,NA,NA,,NA,NA,,"['Page 11:\n[¬s]""38""\n""15""\n""30[¬e]""']",83,,"['Page 11:\n[¬s]""18""\n""22""\n""42[¬e]""']",82,,NA,NA,,NA,NA,,['Yes'],"['Page 6:\n[¬s]"" In all, 18 classes from 12 schools and 325 kindergarten students participated. Complete pretest and posttest data were obtained for 309 children.[¬e]""']",NA,,NA,Only overall attrition could be calculated,,"['Page 6:\n[¬s]""325 kindergarten students participated. Complete pretest and posttest data were obtained for 309 children.[¬e]""']",4.9,
42025450,Pigford (1987),1987,['Parental engagement'],NA,,NA,170,"['Page 14:\n[¬s]"" Parents were encouraged to diligently help their child with the mathematics homework assignment every Tuesday, Wednesday, and Thursday evening; they were also informed that Monday and Friday could be[¬e]""', 'Page 15:\n[¬s]""used to make-up missed assignments[¬e]""', 'Page 3:\n[¬s]""The four first-grade classes used in this study totaled seventy-eight pupils.[¬e]""', 'Page 4:\n[¬s]""The four first-grade classes selected totaled ninety-two pupils.[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""The four first-grade classes used in\nthis study totaled seventy-eight pupils.[¬e]""']",78,,"['Page 4:\n[¬s]""The four\nfirst-grade classes selected totaled ninety-two pupils.[¬e]""']",92,,NA,NA,,NA,NA,,"['Page 28:\n[¬s]""78[¬e]""']",78,,"['Page 28:\n[¬s]""90[¬e]""']",90,,NA,NA,,NA,NA,,['No'],NA,no attrition,,NA,0,,NA,0,
42025522,Powell-Smith (2000),2000,['Parental engagement'],NA,,NA,36,"['Page 5:\n[¬s]""Thirty-six second-grade students (61% male,\n39% female) and their parents participated in the\nstudy.[¬e]""']",,['Mixed gender'],"['Page 5:\n[¬s]""(61% male,\n39% female)[¬e]""']",39,,NA,NA,,NA,"['Page 7:\n[¬s]""Table 2[¬e]""']",,NA,NA,,"['Page 6:\n[¬s]""curriculum-based\nhome tutoring (CB) (n = 13),[¬e]""']",13,,"['Page 6:\n[¬s]""and a control group""\n""(n = 12).[¬e]""']",12,,"['Page 6:\n[¬s]""literature-based\nhome tutoring (LB) (n - 13),[¬e]""']",13,,NA,NA,,"['Page 12:\n[¬s]""‘n = 12 for each group.[¬e]""']",12,,"['Page 12:\n[¬s]""‘n = 12 for each group.[¬e]""']",12,,"['Page 12:\n[¬s]""‘n = 12 for each group.[¬e]""']",12,,NA,NA,,['Yes'],"['Page 6:\n[¬s]""One parent/student pair from each\ntreatment group dropped out during the study.[¬e]""']",NA,,NA,7.7,,NA,5,
42025506,Rasinski (2005),2005,['Parental engagement'],NA,,NA,30,"['Page 11:\n[¬s]""Experimental Group (N= 15""\n""Control Group (N= 15)[¬e]""', 'Page 12:\n[¬s]""Nine of15 parents among the FS students[¬e]""', 'Page 14:\n[¬s]""All 15 parents from the control group[¬e]""', 'Page 7:\n[¬s]""Thirty ﬁrst-grade student/parent dyads (16 girls and 14 boys)[¬e]""']",,['Mixed gender'],"['Page 7:\n[¬s]""Thirty ﬁrst-grade student/parent dyads (16 girls and 14 boys)[¬e]""']",53,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 9:\n[¬s]""The second author contacted by telephone the 15 stu-\ndent/parent dyads in the Experimental group weekly and infor-\nmation was gathered regarding the amount of time spent in Fast\nStart activities.[¬e]""']",15,,"['Page 10:\n[¬s]""15 Control group[¬e]""']",15,,NA,NA,,NA,NA,,NA,15,,NA,15,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
42025507,Reutzel (2005),2005,['Parental engagement'],NA,,NA,144,"['Page 14:\n[¬s]""144[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,"['Page 8:\n[¬s]""children in these schools came from homes where one or more\nparents worked long hours, in some cases, two full eight hour shifts per\nday at low paying, minimum wage jobs.""\n""four first grade\nclassrooms involved in the Words-to-Go program were matched with[¬e]""', 'Page 9:\n[¬s]""four first-grade classrooms in another high poverty, low performing\nschool[¬e]""']",,NA,NA,,"['Page 9:\n[¬s]""(n = 67 in the Words-to-Go program treatment group[¬e]""']",67,,"['Page 9:\n[¬s]""n = 77 in the matched school[¬e]""']",77,,NA,NA,,NA,NA,,NA,67,,NA,77,,NA,NA,,NA,NA,,['Unclear (please add notes)'],"['Page 14:\n[¬s]""approximately 15% of children in the eight first-grade classrooms in\nboth of the matched comparison schools moved from the schools[¬e]""']",Attrition levels are not provided separately for treatment and control groups.,,NA,NA,,"['Page 14:\n[¬s]""approximately 15% of children in the eight first-grade classrooms in\nboth of the matched comparison schools moved[¬e]""']",15,
42025508,Rolla (2006),2006,['Parental engagement'],NA,,NA,85,"['Page 7:\n[¬s]""n ¼ 30""\n""Family""\n""Control Group""\n""n ¼ 55[¬e]""']",,['No information provided'],NA,but assume mixed?,,100%,"['Page 4:\n[¬s]""were 210 low-income kindergarteners a[¬e]""']",,NA,"['Page 4:\n[¬s]""The participants in this study were 210 low-income kindergarteners attending four\npublic schools in San Jose´ , Costa Rica.[¬e]""']",,NA,NA,,NA,30,,NA,55,,NA,NA,,NA,NA,,NA,30,,NA,55,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
42025164,Ryan (1964),1964,['Parental engagement'],NA,,NA,232,NA,,['Mixed gender'],NA,"'experimental and the control groups would be alke in the following ways  number of boys in both groups, number of grls in both groups...' (p. 35)",,NA,NA,,Table 1 illustrates occupations of the children's fathers as an indicator of SES.,NA,,NA,NA,,NA,116,,NA,116,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Unclear (please add notes)'],NA,The number of pupils within each analysis varies,,NA,NA,,NA,NA,
42025510,Saint-Laurent (2005),2005,['Parental engagement'],NA,,NA,108,"['Page 14:\n[¬s]""Among the 53 participant parents, 30 attended the nine\nsessions, 12 attended eight sessions, and 11 attended seven sessions[¬e]""', 'Page 8:\n[¬s]""One hundred and eight students from 12 ?rst-grade classrooms and their\nparents participated in this research study.""\n""Parents of 53 students from 6 classrooms (four from low SES areas and two\nfrom middle SES areas) received the workshop program""\n""A control group\nwas composed of 55 students, 25 (four classrooms) from low SES areas and\n20 (two classrooms) from middle SES areas[¬e]""']",,['No information provided'],NA,No information is provided regarding the gender of the students.,,"Percentage of low SES students is not given for the workshop (treatment) group, although does state that 4 classrooms out of 6 were from low SES areas.  Fraction of low SES students for the control group is 25/55 from a low SES area, equating to 45.5%",NA,,NA,"['Page 20:\n[¬s]""The socio-demographic questionnaire conﬁrmed that in low SES schools,\nfamilies had a lower income (mean CAN$25,000) than in middle SES\nschools (mean CAN$45,000) [X2(dl = 7) = 20.48, p < 0.01][¬e]""']",,NA,NA,,NA,53,,NA,55,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
42025511,Saracho (1997),1997,['Parental engagement'],NA,,NA,102,"['Page 1:\n[¬s]""The subjects were 102 kindergarten children who were in a state-certi-\nfied early childhood program. These children were assigned to either a treat-\nment (n=48) or a control (n =%) group.[¬e]""']",,['No information provided'],NA,Can realistically be assumed that the sample was mixed gender as all attended a state-certified kindergarten program with no reference to it being gender specific,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,48,,NA,54,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
42064891,Seward (2009),2009,['Parental engagement'],NA,,NA,184,"['Page 66:\n[¬s]""The 2005 cohort included 108 children and the 2006 cohort included 76 children.[¬e]""']",,['Mixed gender'],"['Page 66:\n[¬s]""Thirty-nine percent of child participants were female. (The percentage of females was\nslightly higher in the 2006 cohort, 42.3%, compared to the 2005 cohort where 38.2% of\nparticipants were female.)[¬e]""']",NA,,NA,NA,,NA,"['Page 66:\n[¬s]""Family income was normally distributed; most families\nreported incomes between $50 000 and $75 000 (Cdn) (n=137). Approximately 1/3 of parents\n(n=63) reported a college or trades diploma as their highest level of completed education; a\nfurther 1/3 of parents (n=61) reported a high school diploma as their highest level of\neducation. Most parents worked in manufacturing, agriculture, or retail industries (n=134).\nProcedure[¬e]""']",,NA,NA,,NA,27,,NA,31,,NA,NA,,NA,NA,,NA,27,,NA,31,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,0,,NA,0,
42024918,Slater (1986),1986,['Parental engagement'],NA,,NA,60,NA,,['Mixed gender'],NA,"Indicative of mixed gender children, however no further information provided",,NA,NA,,NA,"['Page 2:\n[¬s]""All families were white,\nlow-income, and lived in rural areas. They\nwere selected on the basis of the following\ncharacteristics: (a) their earnings were $11,000\nor less per year;[¬e]""']",,NA,NA,,NA,40,,NA,20,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
42059780,St Pierre (2005),2005,['Parental engagement'],NA,,NA,141,"['Page 5:\n[¬s]""Ninety-seven Even Start children and 44 control group children had valid PPVT–III scores at all three time points and thus formed the""\n""analysis sample for this outcome[¬e]""', 'Page 5:\n[¬s]""Similar logic was followed to construct the WJ–R analysis\nsample of 149 Even Start adults and 65 control group adults[¬e]""']",,['Mixed gender'],"['Page 4:\n[¬s]""% female children""\n""41""\n""46""\n""Table 1\nStatistics on Selected Variables for Even Start and Control\nFamilies in the Evaluation and for Even Start Nationally[¬e]""']",44,,From Table 1 Descriptive statistics - % households with income less than $9000 (infer as indicator of low SES) Even Start  25% Control  28%,"['Page 4:\n[¬s]""% household income ⬍ $9,000""\n""25""\n""28""\n""Table 1\nStatistics on Selected Variables for Even Start and Control\nFamilies in the Evaluation and for Even Start Nationally[¬e]""']",,"Primary goal of the Even Start Program - To improve the academic achievement of low-income children and their parents, therefore can infer that all families in the analysis will have had a low income in order to qualify for selection to the Even Start Program.","['Page 2:\n[¬s]""Even Start has\nthe primary goal of improving the academic achievement of low-\nincome young children and their parents,[¬e]""']",,NA,NA,,NA,309,,NA,154,,NA,NA,,NA,NA,,NA,97,,NA,44,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,68,,NA,70,
42024834,Swinson (1985),1985,['Parental engagement'],NA,,NA,25,NA,,['Mixed gender'],"['Page 3:\n[¬s]"" The allocation of children to these groups was made on a random basis and resulted in two groups matched in terms of sex, age arid session attended. For various reasons the final group of children[¬e]""']",Specific details not provided.,,NA,NA,,NA,"['Page 2:\n[¬s]""The nursery class was part of a primary school situated in the centre of a run-down, post-war council housing estate. The popu- lation served by the school was almost exclusively working class.[¬e]""']",,NA,NA,,NA,13,,NA,12,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,13,,NA,17,
42025497,Sylva (2008),2008,['Parental engagement'],NA,,NA,112,"['Page 7:\n[¬s]""One hundred and twelve parents of children at\nrisk agreed to participate and fulﬁlled the eligibility criteria (ability to understand English,\nability to attend at speciﬁed group times, acceptance of the randomized control trial\n(RCT) study, index child free of clinically apparent generalized developmental delay);\nthey were randomly allocated to either the intervention (N ¼ 60) or comparison group\n(N ¼ 52).[¬e]""']",,['No information provided'],NA,Assume to be mixed gender as taken from a random classroom sample in state schools in UK,,NA,NA,,NA,"['Page 9:\n[¬s]""Table 2. Personal characteristics of families\nIntervention\ngroup\nVariable\nChild in ethnic minority\nLone parent\nMother ended education by 16, gained\nno further qualiﬁcations\nCouncil or Housing association home\nChild entitled to free school meals\nHousehold income £175 per week or less\nMother psychiatric symptom score (General\nHealth Questionnaire mean, SD)\nChild antisocial behaviour score (PACS\nsemi-structured interview mean, SD)\nChild inattention/overactivity score (PACS\nsemi-structured interview mean, SD)\n(N ¼ 60)\n24 (33%)\n35 (58%)\n21 (35%)\n32 (53%)\n21 (36%)\n24 (40%)\n12.1 (5.4)\n1.13 (0.43)\n0.60 (0.45)\nControl\ngroup\n(N ¼ 52)\nMean values for\nEngland and Wales\n19 (36%) 9%a\n24 (47%) 7%a\n19 (36%) 13%a\n22 (42%) 17%a\n17 (33%) 18%a\n18 (34%) 5%a\n12.1 (5.8) –\n1.13 (0.49) 0.8 (0.4)b\n0.59 (0.43) 0.5 (0.5)b\na Data from Social Trends London: Ofﬁce of National Statistics, 2000.\nb Data from Taylor, Sandberg, Thorley, and Giles (1991).[¬e]""']",,NA,NA,,"['Page 7:\n[¬s]""intervention (N ¼ 60)[¬e]""']",60,,"['Page 7:\n[¬s]""comparison group\n(N ¼ 52)[¬e]""']",52,,NA,NA,,NA,NA,,"['Page 11:\n[¬s]""58[¬e]""']",58,,NA,44,,NA,NA,,NA,NA,,['Yes'],"['Page 10:\n[¬s]""All analyses were done on an intention-to-treat basis, including scores from children\nwhose parents were randomized to the intervention group but did not attend any of the\nsessions[¬e]""']",NA,,"['Page 10:\n[¬s]""N ¼ 58 for the intervention group[¬e]""']",3.333,,"['Page 10:\n[¬s]""One hundred and four children took part in the literacy assessments at pre-test\n(age 5) and post-test (age 6)[¬e]""']",7.14,
