id,pub_author,pub_year,strand_raw,strand_info,out_tit_tool,out_desc_tool,out_type_tool,out_g1_n_tool,out_g1_mean_tool,out_g1_sd_tool,out_g2_n_tool,out_g2_mean_tool,out_g2_sd_tool,smd_tool,se_tool,co_lower_tool,ci_upper_tool,outcome_tool,out_samp_tool,out_comp_tool,out_es_type_tool,out_measure_tool,out_strand_tool,out_tit_red,out_desc_red,out_type_red,out_g1_n_red,out_g1_mean_red,out_g1_sd_red,out_g2_n_red,out_g2_mean_red,out_g2_sd_red,smd_red,se_red,co_lower_red,ci_upper_red,outcome_red,out_samp_red,out_comp_red,out_es_type_red,out_measure_red,out_strand_red,out_tit_wri,out_desc_wri,out_type_wri,out_g1_n_wri,out_g1_mean_wri,out_g1_sd_wri,out_g2_n_wri,out_g2_mean_wri,out_g2_sd_wri,smd_wri,se_wri,co_lower_wri,ci_upper_wri,outcome_wri,out_samp_wri,out_comp_wri,out_es_type_wri,out_measure_wri,out_strand_wri,out_tit_math,out_desc_math,out_type_math,out_g1_n_math,out_g1_mean_math,out_g1_sd_math,out_g2_n_math,out_g2_mean_math,out_g2_sd_math,smd_math,se_math,co_lower_math,ci_upper_math,outcome_math,out_samp_math,out_comp_math,out_es_type_math,out_measure_math,out_strand_math,out_tit_sci,out_desc_sci,out_type_sci,out_g1_n_sci,out_g1_mean_sci,out_g1_sd_sci,out_g2_n_sci,out_g2_mean_sci,out_g2_sd_sci,smd_sci,se_sci,co_lower_sci,ci_upper_sci,outcome_sci,out_samp_sci,out_comp_sci,out_es_type_sci,out_measure_sci,out_strand_sci
43099799,Griffith (1992),1992,['Phonics'],NA,CTBS Comprehension - Phonics,Post-test unadjusted mean score.,"['Toolkit primary outcome', 'Reading primary outcome']",12.0,21.2,2.856,12.0,20.75,4.577,0.1139,0.4086,-0.687,0.9148,Primary outcome,"['Sample: High achievers', 'Sample: Low achievers']",With active control,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],CTBS Comprehension - Phonics,Post-test unadjusted mean score.,"['Toolkit primary outcome', 'Reading primary outcome']",12.0,21.2,2.856,12.0,20.75,4.577,0.1139,0.4086,-0.687,0.9148,Primary outcome,"['Sample: High achievers', 'Sample: Low achievers']",With active control,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099989,Gunn (2005),2005,['Phonics'],NA,W-J compreh. - phonics group,"Woodcock-Johnson Comprehension (WJ-R  Woodcock & Mather, 1989))– Phonics intervention - (immediate post T3, non-hispanic only)","['Toolkit primary outcome', 'Reading primary outcome']",46.0,95.33,23.44,49.0,91.53,17.55,0.1829,0.2057,-0.2204,0.5861,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],W-J compreh. - phonics group,"Woodcock-Johnson Comprehension (WJ-R  Woodcock & Mather, 1989))– Phonics intervention - (immediate post T3, non-hispanic only)","['Toolkit primary outcome', 'Reading primary outcome']",46.0,95.33,23.44,49.0,91.53,17.55,0.1829,0.2057,-0.2204,0.5861,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099916,Hansen (1980),1980,['Phonics'],NA,20-item test - Phonics,"Criterion- Referenced Skill Tests from the Ginn 360 Basal Readers (20-item est classifying words into lists, slightly different between Gr2 & Gr4, but on the same logic)  Post-test 1","['Toolkit primary outcome', 'Reading primary outcome']",64.0,18.249,2.985,68.0,15.13,3.867,0.8942,0.1829,0.5358,1.2527,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Phonics'],20-item test - Phonics,"Criterion- Referenced Skill Tests from the Ginn 360 Basal Readers (20-item est classifying words into lists, slightly different between Gr2 & Gr4, but on the same logic)  Post-test 1","['Toolkit primary outcome', 'Reading primary outcome']",64.0,18.249,2.985,68.0,15.13,3.867,0.8942,0.1829,0.5358,1.2527,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43100022,Haskell (1992),1992,['Phonics'],NA,Word reading - accuracy,60-word reading test (40 regular & 20 exception words),"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.7223,0.2979,0.1384,1.3062,Primary outcome,['Sample: All'],With active control,['Post-test adjusted for baseline attainment'],Literacy: decoding/phonics,['Toolkit: Phonics'],Word reading - accuracy,60-word reading test (40 regular & 20 exception words),"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.7223,0.2979,0.1384,1.3062,Primary outcome,['Sample: All'],With active control,['Post-test adjusted for baseline attainment'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099986,Hatcher (1994),1994,['Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37671562,Hatcher (2006),2006,"['Teaching assistants', 'Phonics']",NA,BAS II Word Reading,"The British Ability Scales (BAS II) Word Reading Test (Elliott, Smith, & McCulloch, 1997).","['Toolkit primary outcome', 'Reading primary outcome']",39.0,84.08,7.91,38.0,82.97,9.79,0.1236,0.2282,-0.3236,0.5709,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Teaching assistants'],BAS II Word Reading,"The British Ability Scales (BAS II) Word Reading Test (Elliott, Smith, & McCulloch, 1997).","['Toolkit primary outcome', 'Reading primary outcome']",39.0,84.08,7.91,38.0,82.97,9.79,0.1236,0.2282,-0.3236,0.5709,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Teaching assistants'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099983,Hempenstall (2008),2008,['Phonics'],NA,Word Attack,Posttest means and SD's for Woodcock Reading Mastery ,"['Toolkit primary outcome', 'Reading primary outcome']",134.0,19.54,8.18,72.0,12.31,6.96,0.9262,0.1532,0.6259,1.2265,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],Word Attack,Posttest means and SD's for Woodcock Reading Mastery ,"['Toolkit primary outcome', 'Reading primary outcome']",134.0,19.54,8.18,72.0,12.31,6.96,0.9262,0.1532,0.6259,1.2265,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47269815,Herrera (2011) Ph,2011,['Phonics'],NA,Rhyme Oddity Task,"This test included 18 items and two practice items. Each of these items consisted of three words represented by drawings. The child was asked to identify which of the three words had a different ending, (e.g., loro, polo, toro). ","['Toolkit primary outcome', 'Other outcome']",15.0,56.64,6.82,16.0,42.1,10.9,1.5459,0.4163,0.7299,2.3619,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37671626,Hund-Reid (2008),2008,"['Teaching assistants', 'Phonics']",NA,TOPEL Phonological Awareness,"Phonological Awareness Subtest of the Test of Preschool Early Literacy (TOPEL). The analysis did not reveal a statistically significant difference between the groups on phonological awareness, F (1, 27) = 2.043, p = . 164, d - 0.755.","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.5901,0.4198,-0.2328,1.413,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: decoding/phonics,NA,TOPEL Phonological Awareness,"Phonological Awareness Subtest of the Test of Preschool Early Literacy (TOPEL). The analysis did not reveal a statistically significant difference between the groups on phonological awareness, F (1, 27) = 2.043, p = . 164, d - 0.755.","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.5901,0.4198,-0.2328,1.413,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: decoding/phonics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37671605,Hund-Reid (2013),2013,"['Teaching assistants', 'Phonics']",NA,DIBELS (PSF) Maintenance Test,PSF measures children’s ability to segment words into individual phonemes. ANCOVA was used to examine the effect of the intervention on this variable by comparing groups at post-intervention and again at maintenance one month later  pre-intervention PSF scores were entered as the covariate.,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,1.2,0.41,0.3964,2.0036,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: decoding/phonics,"['Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants']",DIBELS (PSF) Maintenance Test,PSF measures children’s ability to segment words into individual phonemes. ANCOVA was used to examine the effect of the intervention on this variable by comparing groups at post-intervention and again at maintenance one month later  pre-intervention PSF scores were entered as the covariate.,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,1.2,0.41,0.3964,2.0036,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: decoding/phonics,"['Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099908,Hurford (1994),1994,['Phonics'],NA,Identification + Attack WRMT-R,"The Word Attack subtest assesses phonetic decoding skills through the reading aloud of increasingly complex nonsense words. Age-equivalent standard scores were used. The Word Identification subtest entails reading and pronouncing words in isolation from lists of increasing difficulty, ""even though [the test taker may have] had no previous personal experience with the word."" Essentially the listed words must be decoded and pronounced in a manner consistent with the articulation guidelines in order to be counted as correct. Age-­equivalent standard scores were used.The Word Attack subtest assesses phonetic decoding skills through the reading aloud of increasingly complex nonsense words. Age-­equivalent standard scores were used.The Word Attack subtest assesses phonetic decoding skills through the reading aloud of increasingly complex nonsense words. Age-equivalent standard scores were used.","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.49,0.2,0.098,0.882,Primary outcome,['Sample: Low achievers'],With business as usual,['Pre-post gain'],Literacy: decoding/phonics,['Toolkit: Phonics'],Identification + Attack WRMT-R,"The Word Attack subtest assesses phonetic decoding skills through the reading aloud of increasingly complex nonsense words. Age-equivalent standard scores were used. The Word Identification subtest entails reading and pronouncing words in isolation from lists of increasing difficulty, ""even though [the test taker may have] had no previous personal experience with the word."" Essentially the listed words must be decoded and pronounced in a manner consistent with the articulation guidelines in order to be counted as correct. Age-­equivalent standard scores were used.The Word Attack subtest assesses phonetic decoding skills through the reading aloud of increasingly complex nonsense words. Age-­equivalent standard scores were used.The Word Attack subtest assesses phonetic decoding skills through the reading aloud of increasingly complex nonsense words. Age-equivalent standard scores were used.","['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.49,0.2,0.098,0.882,Primary outcome,['Sample: Low achievers'],With business as usual,['Pre-post gain'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099904,Hurry (2007),2007,['Phonics'],NA,(Neale) Prose Reading raw score,(Neale) Prose Reading raw score,"['Toolkit primary outcome', 'Other outcome']",92.0,7.2,8.5,109.0,9.7,8.1,-0.3006,0.1424,-0.5797,-0.0215,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099981,Jenkins (2004),2004,['Phonics'],NA,Jenkins (2004) -(WRMT–R Passg C),Jenkins (2004) -(WRMT–R Passage Comprehension),"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.8055,0.2568,0.3023,1.3087,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Phonics'],Jenkins (2004) -(WRMT–R Passg C),Jenkins (2004) -(WRMT–R Passage Comprehension),"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.8055,0.2568,0.3023,1.3087,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099867,Jimez (2007),2007,['Phonics'],NA,Reading Comprehension,Combined posttest means and SD's fro intervention (P+S+OR) vs Control. Standardized  Reading  Skills  Test  PROLEC subtest,"['Toolkit primary outcome', 'Reading primary outcome']",48.0,3.58,1.94,18.0,3.56,1.77,0.0104,0.2764,-0.5313,0.5521,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],Reading Comprehension,Combined posttest means and SD's fro intervention (P+S+OR) vs Control. Standardized  Reading  Skills  Test  PROLEC subtest,"['Toolkit primary outcome', 'Reading primary outcome']",48.0,3.58,1.94,18.0,3.56,1.77,0.0104,0.2764,-0.5313,0.5521,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38296632,King (2015),2015,"['Small group tuition', 'Phonics']",NA,Y6/7 Reading comprehension (NGRT) phonics/small group tuition,Pre-test post-test adjusted standardised mean score for reading comprehension measured by the paper version of the New Group Reading Test (NGRT). It is an age-standardised test of sentence-level comprehension followed by passage comprehension.,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,-0.05,0.15,-0.344,0.244,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Literacy: reading comprehension,"['Toolkit: Phonics', 'Toolkit: Small Group Tuition']",Y6/7 Reading comprehension (NGRT) phonics/small group tuition,Pre-test post-test adjusted standardised mean score for reading comprehension measured by the paper version of the New Group Reading Test (NGRT). It is an age-standardised test of sentence-level comprehension followed by passage comprehension.,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,-0.05,0.15,-0.344,0.244,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment AND clustering'],Literacy: reading comprehension,"['Toolkit: Phonics', 'Toolkit: Small Group Tuition']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099864,Kirk (2009),2009,['Phonics'],NA,TWS-4 Test of Written Spelling,TWS-4 is a standardized measures of spelling that uses a dictated-word format to assess spelling skills in school-age children and adolescents. Age­equivalent standard scores were used.,"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",NA,NA,NA,NA,NA,NA,1.5492,0.57,0.432,2.6664,Primary outcome,['Sample: Low achievers'],With business as usual,['Pre-post gain'],Literacy: spelling,['Toolkit: Phonics'],WRMT-R: Word Identification,"The Word Identification subtest entails reading and pronouncing words in isolation from lists of increasing difficulty, ""even though [the test taker may have] had no previous personal experience with the word."" Essentially the listed words must be decoded and pronounced in a manner consistent with the articulation guidelines in order to be counted as correct. Age-­equivalent standard scores were used.",['Reading primary outcome'],NA,NA,NA,NA,NA,NA,-0.5501,0.5124,-1.5544,0.4542,Secondary outcome(s),['Sample: Low achievers'],With business as usual,['Pre-post gain'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099796,Klesius (1991),1991,['Phonics'],NA,CTBS Comprehension  (ANCOVA)- Phonics,Post-test adjusted score (ANCOVA).  Comprehension subtest of he Comprehensive Test of Basic Skills (CTBS).,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.3778,0.1907,0.0041,0.7515,Primary outcome,['Sample: All'],With active control,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Phonics'],CTBS Comprehension  (ANCOVA)- Phonics,Post-test adjusted score (ANCOVA).  Comprehension subtest of he Comprehensive Test of Basic Skills (CTBS).,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,0.3778,0.1907,0.0041,0.7515,Primary outcome,['Sample: All'],With active control,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099911,Kutrumbos (1993),1993,['Phonics'],NA,KTEA Reading Comprehension - Phonics,Post-test adjusted score. Reading Comprehension subtest of the  Kaufman Test of Educational Achievement where items (50 items) measure inferential and literal comprehension of paragraphs of varying lengths.,"['Toolkit primary outcome', 'Reading primary outcome']",20.0,0.0,0.0,20.0,0.115,0.0,0.5,0.3217,-0.1305,1.1304,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Phonics'],KTEA Reading Comprehension - Phonics,Post-test adjusted score. Reading Comprehension subtest of the  Kaufman Test of Educational Achievement where items (50 items) measure inferential and literal comprehension of paragraphs of varying lengths.,"['Toolkit primary outcome', 'Reading primary outcome']",20.0,0.0,0.0,20.0,0.115,0.0,0.5,0.3217,-0.1305,1.1304,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47269827,Laub (1997) Ph,1997,['Phonics'],NA,Assessment of Basic Phonetic Skills (ABPS),"The Basic Assessment of Phonetic Skills (Herman, 1975 ) is a non­ standardized test that is used to determine phonetic concept mastery.  The complete assessment takes 3 to 10 minutes to administer. If the child makes 6 errors in a section, the test is discontinued. ","['Toolkit primary outcome', 'Other outcome']",25.0,152.68,14.59,23.0,129.87,32.14,0.9121,0.3048,0.3146,1.5095,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],Diagnostic Reading Scales (DRS) ,"The Diagnostic Reading Scales (DRS) (Spache, 1981) is a non­ standardized assessment tool that determines the level at which a child can read fluently and answer comprehension questions. The child is required to read a list of words. The examiner records the correct words and determines the grade placement from the raw score. The child is then requested to read a story at that grade level. Pass rate consists of less than 40% errors on oral reading and comprehension questions.",['Reading primary outcome'],25.0,3.33,1.02,23.0,2.82,1.01,0.4941,0.2937,-0.0815,1.0697,Secondary outcome(s),['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099801,Leinhardt (1981),1981,['Phonics'],NA,Mini Meta Analysis,"Mini Meta Analysis of all of the effect sizes from the outputs of studies 2, 3, 4, 5, and 6. All Reading Achievement.","['Toolkit primary outcome', 'Reading primary outcome']",0.472,0.0,0.0,0.061,0.0,0.0,0.472,0.061,0.3524,0.5916,Primary outcome,NA,With business as usual,NA,Literacy: reading comprehension,['Toolkit: Phonics'],Mini Meta Analysis,"Mini Meta Analysis of all of the effect sizes from the outputs of studies 2, 3, 4, 5, and 6. All Reading Achievement.","['Toolkit primary outcome', 'Reading primary outcome']",0.472,0.0,0.0,0.061,0.0,0.0,0.472,0.061,0.3524,0.5916,Primary outcome,NA,With business as usual,NA,Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099902,Levy (1997) 1_1,1997,['Phonics'],NA,Proportion of Words Read Correctly ,"posttest means and SD's for Onset vs Control. Taken from table 4, Long Term","['Toolkit primary outcome', 'Reading primary outcome']",20.0,0.89,0.19,20.0,0.15,0.22,3.5286,0.5222,2.5052,4.552,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],Proportion of Words Read Correctly ,"posttest means and SD's for Onset vs Control. Taken from table 4, Long Term","['Toolkit primary outcome', 'Reading primary outcome']",20.0,0.89,0.19,20.0,0.15,0.22,3.5286,0.5222,2.5052,4.552,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
