id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,sample_analysed_ht,sample_analysed_info,sample_analysed_CLEAN,part_gen_raw,part_gen_ht,part_gen_info,part_gen_CLEAN,fsm_prop_info,fsm_prop_ht,fsm_prop_CLEAN,fsm_perc_info,fsm_perc_ht,fsm_perc_CLEAN,fsm_info_info,fsm_info_ht,fsm_info_CLEAN,fsm_na_raw,fsm_na_info,fsm_na_CLEAN,base_n_treat_ht,base_n_treat_info,base_n_treat_CLEAN,base_n_cont_ht,base_n_cont_info,base_n_cont_CLEAN,base_n_treat2_ht,base_n_treat2_info,base_n_treat2_CLEAN,base_n_treat3_ht,base_n_treat3_info,base_n_treat3_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,n_cont_ht,n_cont_info,n_cont_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,attri_raw,attri_ht,attri_info,attri_CLEAN,attri_treat_ht,attri_treat_info,attri_treat_CLEAN,attri_perc_ht,attri_perc_info,attri_perc_CLEAN
37671605,Hund-Reid (2013),2013,"['Teaching assistants', 'Phonics']",NA,,"['Page 6:\n[¬s]"" Thirty-seven kindergarten children ""\n""experimental group (n=22) ""\n""control group (n=15)[¬e]""']",37,,['Mixed gender'],"['Page 6:\n[¬s]"" (27 boys, 10 girls)[¬e]""']",27,,NA,NA,,NA,NA,,NA,"['Page 18:\n[¬s]""the children in the current study were from a lower socio- economic group.[¬e]""', 'Page 6:\n[¬s]"" The mean occupations for parents for both groups were equivalent to values in the skilled manual worker category including a range from factory or plant worker to clerk, secretary, and sales person[¬e]""']",,NA,NA,,"['Page 6:\n[¬s]""Participants were randomly assigned to either an experimental group (n=22)[¬e]""']",22,,"['Page 5:\n[¬s]""One child, a boy, in the control\ngroup left the school district before the end of the\nintervention, resulting in a total of 37 participants\ncompleting the study.[¬e]""', 'Page 6:\n[¬s]""non-intervention control group (n=15).[¬e]""']",16,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,0,,"['Page 5:\n[¬s]""One child, a boy, in the control\ngroup left the school district before the end of the\nintervention, resulting in a total of 37 participants\ncompleting the study.[¬e]""']",3,
43099908,Hurford (1994),1994,['Phonics'],NA,,"['Page 1:\n[¬s]"", 99 children""\n"": 53 children at risk for reading disabilities (RD) and 46 children at risk for becoming\n""garden-variety"" poor readers (GV[¬e]""']",NA,,['Mixed gender'],"['Page 3:\n[¬s]""Gender (male/female)""\n""185/147""\n""14/13""\n""14/12""\n""10/12""\n""10/14[¬e]""']",NA,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,Lack of information about the initial number of participants assigned into the intervention group - only the total initial number of participants provided.,,NA,Lack of information about the initial number of participants assigned into the control group - only the total initial number of participants provided.,,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""27""\n""22[¬e]""']",49,,"['Page 3:\n[¬s]""26""\n""24[¬e]""']",50,,NA,NA,,NA,NA,,['Yes'],"['Page 3:\n[¬s]""Only 431 of the original 486 stu-\ndents assessed in the fall had data from\nboth times of testing.[¬e]""']",NA,,NA,Not reported.,,"['Page 3:\n[¬s]""13.3%[¬e]""']",13.3%,
43099904,Hurry (2007),2007,['Phonics'],NA,,NA," EPPI comments instruct code only phonological training, intervention = 96 control = 111",,['Mixed gender'],"['Page 5:\n[¬s]""Boys\nwere overrepresented at 61%[¬e]""']",NA,,NA,NA,,42%,"['Page 5:\n[¬s]""42% of the[¬e]""', 'Page 6:\n[¬s]""sample were receiving free school meals[¬e]""']",,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""96[¬e]""']",96,,"['Page 6:\n[¬s]""111[¬e]""']",111,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""92[¬e]""']",92,,"['Page 6:\n[¬s]""109[¬e]""']",109,,NA,NA,,NA,NA,,['Yes'],"['Page 6:\n[¬s]""96""\n""111""\n""92""\n""109""\n""Phonological\nTraining""\n""Control\nschools[¬e]""']",NA,,"['Page 6:\n[¬s]""96""\n""92[¬e]""']",4.166,,"['Page 6:\n[¬s]""96""\n""111""\n""92""\n""109[¬e]""']",2.898%,
43099981,Jenkins (2004),2004,['Phonics'],NA,,NA,"T = 99 Treatment = 79 (40 decodable text, 39 non-decodable text) Control = 20",,['Mixed gender'],NA,"56 male, 43 female",,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 6:\n[¬s]""The final sample consisted of 39 in the more decodable group, 40 in the less\ndecodable group,[¬e]""']",79 (more+less decodable),,"['Page 6:\n[¬s]""and 20 in the control, a[¬e]""']",20,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""The final sample consisted of 39 in the more decodable group, 40 in the less\ndecodable group,[¬e]""']",79,,"['Page 6:\n[¬s]""nd 20 in the control,[¬e]""']",20,,NA,NA,,NA,NA,,['Yes'],"['Page 6:\n[¬s]""Sample sizes\nwere reduced by attrition during the school year: 17 students moved (6, 6, and 5\nfrom the more decodable, less decodable, and control groups, respectively), 2 stu-\ndents were lost because their parent did not give consent (1 each from the less\ndecodable and control groups), and 3 students were lost because tutors were not\navailable (2 from the more decodable group and 1 from the less decodable group).[¬e]""']",NA,,NA,17% ,,NA,18% ,
43099867,Jimez (2007),2007,['Phonics'],NA,,"['Page 4:\n[¬s]""A sample of 83 Spanish children[¬e]""']",the phoneme training group = 15 the syllable training group = 16 the onset-rime training group = 17 Control = 18  the whole-word training group = 17 (not included in this coding),,['Mixed gender'],NA,"the phoneme training group = 12 Male, 3 Female the syllable training group = 8 Male, 8 Female the onset-rime training group = 6 Male, 11 Female Control = 14 Males, 4 Female  the whole-word training group = 14 Male, 3 Female (not included in this coding)",,NA,NA,,NA,NA,,NA,"['Page 5:\n[¬s]""The children came from urban zones and from\naverage socio-economic backgrounds,[¬e]""']",,NA,NA,,NA,48,,NA,18,,NA,NA,,NA,NA,,NA,48,,NA,18,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0%,,NA,0,
38296632,King (2015),2015,"['Small group tuition', 'Phonics']",NA,,NA,"Children analaysed  Intervention  82 Control  92  Overall  174  From Figure 1, pg17.",,['Mixed gender'],NA,"Female   Intervention  42/100 children = 42% Control  43/98 children = 51% Overall  85/198 children = 43% From Table 6, pg18",,NA,NA,,"FSM eligible (sample analysed)  Intervention  59/99 children = 55% Control  48/97 = 45% Overall  107/174 = 62%  From Table 6, pg18. ",NA,,NA,NA,,NA,NA,,"['Page 10:\n[¬s]""100[¬e]""']",100,,"['Page 10:\n[¬s]""101[¬e]""']",101,,NA,NA,,NA,NA,,"['Page 21:\n[¬s]""86[¬e]""']",86,,"['Page 21:\n[¬s]""92[¬e]""']",92,,NA,NA,,NA,NA,,['Yes'],"['Page 19:\n[¬s]""In terms of intention to treat, there was an overall attrition rate of 11.4%, comprising 14% of the treatment group and 8.9% of the control group who did not sit the NGRT post-test. Of the total attrition of 23 pupils, 13% left for primary schools outside of the area and 26% were lost because they moved to secondary schools which were not originally in the trial and which declined to participate. In addition, absence on the day of the test was the main cause of attrition, accounting for 60% of the 23 pupils missing the NGRT post-test. Figure 1 shows that there was some subversion of the random allocation whereby three children were accidentally swapped from the treatment to the control group and a further three pupils were erroneously swapped from the control group to the treatment group. However, these were analysed as intended (intention to treat). This swapping of pupils occurred within the same primary school.[¬e]""']",NA,,"['Page 19:\n[¬s]""14%[¬e]""']",14%,,"['Page 19:\n[¬s]""11.4%[¬e]""']",11.4%,
43099864,Kirk (2009),2009,['Phonics'],NA,,"['Page 3:\n[¬s]""Sixteen children took part in the study (11 boys, 5 girls). Partic\xad\nipants were randomly assigned to either an experimental group\n(n = 8) who received intervention immediately or to a control group\n(n = 8)[¬e]""']",Overall sample = 16 students  Experimental = 8 students Control = 8 students,,['Mixed gender'],"['Page 3:\n[¬s]""Sixteen children took part in the study (11 boys, 5 girls)[¬e]""']",NA,,NA,NA,,NA,NA,,NA,"['Page 3:\n[¬s]""Participants attended two schools in high socioeconomic areas\n(as determined by the Ministry of Education school rating) in the city\nof Christchurch, New Zealand[¬e]""']",,NA,NA,,"['Page 3:\n[¬s]""8[¬e]""']",8,,"['Page 3:\n[¬s]""8[¬e]""']",8,,NA,NA,,NA,NA,,"['Page 8:\n[¬s]""8[¬e]""']",NA,,"['Page 8:\n[¬s]""8[¬e]""']",NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,0%,
43099796,Klesius (1991),1991,['Phonics'],NA,,"['Page 5:\n[¬s]""A total of 112[¬e]""']",NA,,['No information provided'],NA,NA,,NA,NA,,NA,"['Page 5:\n[¬s]""It was found that 22 percent of the participants in the traditional school\nand 40 percent of the subjects in the whole language school were on free or\nreduced lunch.[¬e]""']",,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""112 first-grade students[¬e]""']",56  112 divided by 2 = 56,,"['Page 5:\n[¬s]""112 first-grade students[¬e]""']",56  112 divided by 2 = 56,,NA,NA,,NA,NA,,NA,56,,NA,56,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
43099911,Kutrumbos (1993),1993,['Phonics'],NA,,"['Page 167:\n[¬s]""The experimental group\nconsisted of 20 students[¬e]""', 'Page 169:\n[¬s]""The control group (N=20)\nconsisted of students matched in pairs (on I.Q.,\nreading ability, sex, and age) to the experimental\ngroup.[¬e]""']","40 participants total, 20 in each group (Control and experimental)",,['Mixed gender'],NA,"There were 3 females and 17 males in each group (See Table 1, page 170).",,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 167:\n[¬s]""22 students selected\nby the teachers to participate in the experimental\ngroup[¬e]""']",22,,"['Page 169:\n[¬s]""The control group (N=20)[¬e]""']",20,,NA,NA,,NA,NA,,"['Page 210:\n[¬s]""(n = 20[¬e]""']",20,,"['Page 210:\n[¬s]""(n = 20)[¬e]""']",20,,NA,NA,,NA,NA,,['Yes'],"['Page 167:\n[¬s]""Of the 22 students selected\nby the teachers to participate in the experimental\ngroup, one student was eliminated because of an I.Q.\nscore, which was lower than the criteria set for\nthis study. The second student moved before the\ncompletion of the study.[¬e]""']",NA,,"['Page 167:\n[¬s]""Of the 22 students selected\nby the teachers to participate in the experimental\ngroup, one student was eliminated because of an I.Q.\nscore, which was lower than the criteria set for\nthis study. The second student moved before the\ncompletion of the study. The experimental group\nconsisted of 20 students[¬e]""']",9.091,,"['Page 167:\n[¬s]""Of the 22 students selected\nby the teachers to participate in the experimental\ngroup, one student was eliminated because of an I.Q.\nscore, which was lower than the criteria set for\nthis study. The second student moved before the\ncompletion of the study. The experimental group\nconsisted of 20 students[¬e]""', 'Page 210:\n[¬s]""The two groups\nhad equal sample size (n = 20)[¬e]""']",5.00%,
47269827,Laub (1997) Ph,1997,['Phonics'],NA,,"['Page 3:\n[¬s]""Participants\nwere 48 students with learning disabilities. The control group consisted of 23\nstudents who were assessed in the 1995- 96 school year. The experimental\ngroup (25 students) received instruction in Project Read in the 1996-97 school\nyear.[¬e]""']","48 students (25 treatment, 23 control)",,['Mixed gender'],"['Page 38:\n[¬s]""The control group included 23 students""\n""Sixteen of the students\nwere males and 7 were females.""\n""he experimental group included 15 third grade and 10 fourth grade\nstudents. Thirteen of the students were female and 12 were male[¬e]""']",41.6% female,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 37:\n[¬s]""25[¬e]""']",25,,"['Page 38:\n[¬s]""23[¬e]""']",23,,NA,NA,,NA,NA,,"['Page 37:\n[¬s]""25[¬e]""']",25,,"['Page 38:\n[¬s]""23[¬e]""']",23,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
43099801,Leinhardt (1981),1981,['Phonics'],NA,,"['Page 6:\n[¬s]""There were 66 students in the NRS group and 121 1\nstudents in the non-NRS group who had pretest and posttest scores.[¬e]""']",Participant population for each study (treatment vs control) Study 1 = Exclude Study 2 = 121 vs 66 Study 3 = 119 vs 144 Study 4 = 123 vs 133 Study 5 = 113 vs 109 Study 6 = Not Specified,,['No information provided'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,591,,NA,578,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
43099902,Levy (1997) 1_1,1997,['Phonics'],NA,,NA,60,,['Mixed gender'],NA,48 boys (also %) 52 girls (also %),,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,20,,NA,20,,NA,20,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
46325682,Levy (1997) 1_2,1997,['Phonics'],NA,,NA,60,,['Mixed gender'],NA,48% boys 52% girls,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,20,,NA,20,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
46325683,Levy (1997) 1_3,1997,['Phonics'],NA,,NA,60,,['Mixed gender'],NA,48% boys 52% girls ,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,20,,NA,20,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
46325684,Levy (1997) 1_4,1997,['Phonics'],NA,,NA,75,,['No information provided'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,20,,NA,20,,NA,25,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
46325685,Levy (1997) 1_5,1997,['Phonics'],NA,,NA,75,,['No information provided'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,25,,NA,25,,NA,25,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
46325686,Levy (1997) 1_6,1997,['Phonics'],NA,,NA,75,,['No information provided'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,25,,NA,25,,NA,25,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
43099903,Levy (1999) 1_1,1999,['Phonics'],NA,,NA,96  (128 divided into 8 gropus of 16 students in each. This version is interested in all but one condition that contains two groups.),,['Mixed gender'],"['Page 6:\n[¬s]"" The sample included 72 males and 56 females and all were reading below grade expectations.[¬e]""']",56% male,,NA,NA,,NA,NA,,NA,"['Page 6:\n[¬s]"" 17 schools were in neighborhoods covering all socioeconomic classes and with mixed racial distributions.[¬e]""']",,NA,NA,,NA,32,,NA,32,,NA,32,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
46325687,Levy (1999) 1_2,1999,['Phonics'],NA,,NA,96   (128 divided into 8 groups of 16 students in each. This version is interested in all but one of the four conditions each containing two groups.),,['Mixed gender'],"['Page 6:\n[¬s]"" The sample included 72 males and 56 females [¬e]""']",56% male,,NA,NA,,NA,NA,,NA,"['Page 6:\n[¬s]"" The 17 schools were in neighborhoods covering all socioeconomic classes and with mixed racial distributions.[¬e]""']",,NA,NA,,NA,32,,NA,32,,NA,32,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
43099973,Mantzicopoulos (1992),1992,['Phonics'],NA,,NA,T = 225 Teach Treatment  = 59 Phonics treatment = 52 Control = 57 NARC = 57,,['Mixed gender'],"['Page 5:\n[¬s]""s. One hundred fourteen sub-\njects were males and 111 were fem[¬e]""']",NA,,NA,NA,,NA,"['Page 5:\n[¬s]""on the basis of score\nbelow the thirty-third percentile (using lo\ncal norms) on at least five SEARCH subtest\n(Silver & Hagin, 1981). An equiva[¬e]""']",,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""52 in\nthe phonetic group,[¬e]""', 'Page 5:\n[¬s]""group, 52 in\nthe phonetic g[¬e]""']",52,,"['Page 5:\n[¬s]"", and 57 in the no-con-\ntact control group. For the analyses involv\xad\ning comparisons[¬e]""', 'Page 5:\n[¬s]""p, and 57 in the no-con-\ntact control g[¬e]""']",57,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""52 in\nthe phonetic group,[¬e]""']",52,,"['Page 5:\n[¬s]""57 in the no-con-\ntact control group[¬e]""']",57,,NA,NA,,NA,NA,,['Unclear (please add notes)'],"['Page 11:\n[¬s]""At-risk children who left their schools or\nwere withdrawn from the intervention study\nby their parents formed the attrition group.""\n""The attrition at-risk group\'s\nmean SEARCH score (M = 3.71) was sig\xad\nnificantly lower than the mean (M = 4.26)\nof the children in this study (f = 5.01, p <\n.01). Attrition at-risk students came from\nlower SES backgrounds (mean SES rating =\n3.4) than the remaining at-risk students[¬e]""', 'Page 5:\n[¬s]""They were\nthen randomly assigned to one of three in\xad\ntervention groups as follows: (a) TEACH,\n(b) phonetic, or (c) control. Because of at\xad\ntrition, only 168 children with complete\nscores were still in the intervention study\nat the end of second grade.""\n""Comparisons of\nthe characteristics of children remaining in\nthe study and children who were lost to the\nstudy are provided later.[¬e]""']","attrition is described in detail but not much info is given at which stage this occurred (eg. before assignment to conditions, after, before intervention or after, etc). Also by SES",,NA,NA,,NA,NA,
43099974,Marion (2004),2004,['Phonics'],NA,,"['Page 51:\n[¬s]""446[¬e]""']",446,,['Mixed gender'],"['Page 51:\n[¬s]""Female\nMale""\n""49.1\n50.9[¬e]""']",NA,,NA,NA,,52%,"['Page 51:\n[¬s]""52.2[¬e]""']",,NA,NA,,NA,NA,,NA,446 overall. There original split isn't given. Though tables provide the final sample division,,NA,NA,,NA,NA,,NA,NA,,NA,215,,NA,134,,NA,NA,,NA,NA,,['Yes'],NA,Results tables indicate attrition,,NA,N/A,,NA,21.75%,
43099968,Mathes (1998),1998,['Phonics'],NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Page 16:\n[¬s]""PALS (n = 48)[¬e]""']",48,,"['Page 16:\n[¬s]""Contrast (n = 48)[¬e]""']",48,,NA,NA,,NA,NA,,"['Page 15:\n[¬s]""PALS (n = 48) Con[¬e]""']",48,,"['Page 15:\n[¬s]""rast (n = 48)[¬e]""']",48,,NA,NA,,NA,NA,,['Yes'],"['Page 9:\n[¬s]""Four LA students moved during the""\n""course of the year (two in each comparison group). No""\n""other attrition was experienced. D[¬e]""']","Attrition section states that four LA Students moved, 2 from PALS and 2 from Contrast, as all results state 48 as final results, it is assumed attrition refers to original sample (i.e. 50 for each group.",,"['Page 15:\n[¬s]""PALS (n = 48[¬e]""', 'Page 9:\n[¬s]""ests. Four LA students moved during t""\n""course of the year (two in each comparison group). N[¬e]""']",4,,"['Page 15:\n[¬s]""PALS (n = 48) Contrast (n = 48)[¬e]""', 'Page 9:\n[¬s]""ests. Four LA students moved during th""\n""course of the year (two in each comparison group). N[¬e]""']",4%,
43099967,Mathes (2001) 1_1,2001,"['Phonics', 'Peer tutoring']",NA,,"['Page 13:\n[¬s]""hus, our final\nsample consisted of 32 HA students, 33 AA students, and 118 LA students.[¬e]""']",183 total participants,,['Mixed gender'],NA,See Table 2 (Page 11),,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,42,,NA,33,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
46325690,Mathes (2001) 1_2,2001,"['Phonics', 'Peer tutoring']",NA,,"['Page 13:\n[¬s]""hus, our final\nsample consisted of 32 HA students, 33 AA students, and 118 LA students.[¬e]""']",NA,,['Mixed gender'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,43,,NA,33,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
43099970,Mathes (2001) Ph 1_1,2001,['Phonics'],NA,,"['Page 5:\n[¬s]""LA=Low-achieving (PALS n=27, PALS+ML n=20, and Contrast n=29)""\n""AA=Average Achieving (PALS n=17, Contrast n=10)""\n""HA=High Achieving (PALS n=17, Contrast n=10)[¬e]""']",NA,,['Mixed gender'],NA,"See Table 2, Page 5",,NA,NA,,NA,"['Page 4:\n[¬s]""TABLE 1\nDemographic Information for PALS (n=10), PALS+ML (n=8) and Contrast (n=10) Teachersa[¬e]""']",,NA,NA,,NA,NA,,NA,61 ability groups combined,,NA,49 ability groups combined,,NA,NA,,NA,NA,,NA,61,,NA,49,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,NA,,NA,NA,
46325691,Mathes (2001) Ph 1_2,2001,['Phonics'],NA,,"['Page 5:\n[¬s]""LA=Low-achieving (PALS n=27, PALS+ML n=20, and Contrast n=29).\nAA=Average Achieving (PALS n=17, Contrast n=10).\nHA=High Achieving (PALS n=17, Contrast n=10)[¬e]""']",NA,,['Mixed gender'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,NA,20,,NA,29,,NA,NA,,NA,NA,,NA,20,,NA,29,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,NA,,NA,NA,
43099971,Mathes (2003) Ph,2003,['Phonics'],NA,,NA,"PALS = 31, TDI = 30, Control = 28.  For purposes of coding today I have been asked to code only PALS vs Control, so there were 59 participants in total.",,['Mixed gender'],NA,"PALS = 16 male, 15 female Control = 22 male, 6 female (See Table 2)",,NA,NA,,"See Table 2, Page 8.  Percentage qualified for free/reduced school meals  PALS = 25.8 Control = 32.1",NA,,NA,NA,,NA,NA,,"['Page 8:\n[¬s]""n = 31[¬e]""']",31,,"['Page 8:\n[¬s]""(n = 28[¬e]""']",28,,NA,NA,,NA,NA,,"['Page 8:\n[¬s]""PALS (n = 31)[¬e]""']",31,,"['Page 8:\n[¬s]""Contrast (n = 28)[¬e]""']",28,,NA,NA,,NA,NA,,['Yes'],NA,NA,,"['Page 7:\n[¬s]""two\nPALS,""\n""moved out of participating classrooms[¬e]""']",6.061,,"['Page 7:\n[¬s]""two\nPALS,""\n""four contrast students\nmoved[¬e]""']",9.231%,
43099969,Mathes (2005),2005,['Phonics'],NA,,"['Page 8:\n[¬s]""In total, our sample included 92 stu\xad\ndents in the Proactive intervention group, 92 stu\xad\ndents in the Responsive intervention group, 114\nstudents in the at-risk enhanced classroom condi\xad[¬e]""']",398 Intervention 1 = 92 Intervention 2 = 92 control = 114,,['Mixed gender'],NA,Reasonable to assume mixed gender as US state public schools,,NA,NA,,NA,NA,,NA,"['Page 8:\n[¬s]""None of these schools were eligible for Title I (a\nfederally funded program for at-risk students), and\nall served diverse student populations in terms of\nethnicity and socioeconomic status.[¬e]""']",,NA,NA,,NA,92,,NA,114,,NA,92,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,,NA,15.2% P 9.8% R,,NA,15.4%,
43099963,Meier (2001),2001,"['Phonics', 'One to one tuition']",NA,,"['Page 8:\n[¬s]""The study participants included 55 first-grade students, with\n28 in the treatment group, and 27 in the control group[¬e]""']",Total sample = 55 students  Treatment group = 28 students Control group = 27 students,,['Mixed gender'],"['Page 8:\n[¬s]""In the experimental group,\nthere were 11 girls and 17 boys. In the control group, there were 12 girls and 15\nboys[¬e]""']",NA,,NA,NA,,NA,"['Page 6:\n[¬s]""93%\nofthe students in Community School District 7 were eligible to receive free or re-\nduced-price lunch[¬e]""']",,NA,"['Page 6:\n[¬s]""More than halfofthe population was unemployed and depend-\nent on some form of government assistance.""\n""the poorest congressional\ndistrict in the nation[¬e]""']",,NA,NA,,NA,28,,NA,27,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,The results table shows no dropout,,NA,0,,NA,0,
37671570,Merrell (2015),2015,"['Teaching assistants', 'Phonics', 'Small group tuition']",NA,,"['Page 18:\n[¬s]""Figure 1: Participant chart""\n""149 post-tests analysed""\n""161 post-tests analysed\nwith missing baseline data\nfor 1 pupil[¬e]""']",310,,['Mixed gender'],"['Page 24:\n[¬s]""Female""\n""40.51%(126)""\n""Table 13:[¬e]""']",41,,NA,NA,,"FSM Pupils in Final Analysis   Overall  144/304 = 46.30% Missing FSM information  7 pupils = 2.25%  From Table 13, pg23.",NA,,NA,NA,,NA,NA,,"['Page 18:\n[¬s]""184[¬e]""']",184,,NA,186,,NA,NA,,NA,NA,,"['Page 21:\n[¬s]""161[¬e]""']",160,,"['Page 21:\n[¬s]""149[¬e]""']",149,,NA,NA,,NA,NA,,['Yes'],"['Page 18:\n[¬s]""Figure 1 shows the numbers of children assessed for eligibility, randomised, missing from post- testing, lost from the trial for other reasons such as leaving the school, and the number of the post- tests from the NGRT.""\n""INTERVENTION GROUP""\n""14 absent for post-test 1 refused to do post-test 3 left school 3 expelled 2 removed by parents""\n""CONTROL GROUP""\n""27 absent for post-test 8 left school 1 expelled[¬e]""']",NA,,"['Page 18:\n[¬s]""184""\n""161[¬e]""']",13,,"['Page 18:\n[¬s]""370""\n""161""\n""149[¬e]""']",16.2%,
41425842,Miller (2017),2017,"['Collaborative learning', 'Phonics']",NA,,"['Page 5:\n[¬s]""1,767[¬e]""']",NA,,['Mixed gender'],"['Page 17:\n[¬s]"" 49% were male.[¬e]""']",NA,,NA,NA,,"See table 5, p17","['Page 17:\n[¬s]""22% were ‘ever’ eligible for FSM[¬e]""']",,NA,NA,,NA,NA,,"['Page 15:\n[¬s]""Allocated to intervention ""\n"" pupil n=874)[¬e]""']",874,,"['Page 15:\n[¬s]""Allocated to control ""\n"" pupil n=893)[¬e]""']",893,,NA,NA,,NA,NA,,"['Page 18:\n[¬s]""873[¬e]""']",873,,"['Page 18:\n[¬s]""874[¬e]""']",874,,NA,NA,,NA,NA,,['Yes'],"['Page 25:\n[¬s]""Table 12: Proportion of missing data for each outcome""\n"" Intervention missing n (%) Control missing n (%) Total missing n (%)""\n""Post-test (end of Yr1) literacy ability (Woodcock)""\n""225 (26%) 205 (23%) 430 (24%)[¬e]""']",NA,,"['Page 15:\n[¬s]""874)[¬e]""', 'Page 21:\n[¬s]""648[¬e]""']",25.858,,"['Page 15:\n[¬s]""874""\n""893[¬e]""', 'Page 21:\n[¬s]""674[¬e]""']",25.183%,
43099962,Mooney (2003),2003,['Phonics'],NA,,"['Page 30:\n[¬s]""28""\n""19[¬e]""']",47 Intervention = 28 control = 19,,['Mixed gender'],"['Page 28:\n[¬s]""majority of the\nparticipants were boys[¬e]""']",NA,,NA,NA,,43%,"['Page 30:\n[¬s]""43""\n""42[¬e]""']",,NA,NA,,NA,NA,,NA,28,,NA,19,,NA,NA,,NA,NA,,NA,28,,NA,19,,NA,NA,,NA,NA,,['Yes'],"['Page 32:\n[¬s]""Of the 28 first graders who began the\nintervention, 7 (25%) completed all 100 lessons, while 4 (14%) completed less\nthan half of the lessons.[¬e]""']","However, all participants were included in the final analysis",,NA,0,,NA,0,
