id,pub_author,pub_year,strand_raw,strand_info,sample_analysed_info,strand_CLEAN,sample_analysed_ht,part_gen_raw,sample_analysed_CLEAN,part_gen_ht,part_gen_info,fsm_prop_info,part_gen_CLEAN,fsm_prop_ht,fsm_perc_info,fsm_prop_CLEAN,fsm_perc_ht,fsm_info_info,fsm_perc_CLEAN,fsm_info_ht,fsm_na_raw,fsm_info_CLEAN,fsm_na_info,base_n_treat_ht,fsm_na_CLEAN,base_n_treat_info,base_n_cont_ht,base_n_treat_CLEAN,base_n_cont_info,base_n_treat2_ht,base_n_cont_CLEAN,base_n_treat2_info,base_n_treat3_ht,base_n_treat2_CLEAN,base_n_treat3_info,n_treat_ht,base_n_treat3_CLEAN,n_treat_info,n_cont_ht,n_treat_CLEAN,n_cont_info,n_treat2_ht,n_cont_CLEAN,n_treat2_info,n_cont2_ht,n_treat2_CLEAN,n_cont2_info,attri_raw,n_cont2_CLEAN,attri_ht,attri_info,attri_treat_ht,attri_CLEAN,attri_treat_info,attri_perc_ht,attri_treat_CLEAN,attri_perc_info,attri_perc_CLEAN
37092588,MacArthur (1991),1991,['Feedback'],NA,29,,NA,['Mixed gender'],,NA,Not given,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,"['Page 6:\n[¬s]"" 13 experimental students[¬e]""']",,13,"['Page 6:\n[¬s]""there were 16 control students on draft 3[¬e]""']",,15,NA,,NA,NA,,NA,NA,,13,NA,,16,NA,,NA,NA,,NA,['Yes'],,"['Page 6:\n[¬s]""Note: There were 13 experimental students: there were 16 control students on draft 3\'but only IS for draft 2 and total.[¬e]""']",NA,NA,,0,NA,,3.448,
37671566,MacLeod (2007),2007,['Teaching assistants'],NA,72,,"['Page 10:\n[¬s]""159 pupils[¬e]""', 'Page 11:\n[¬s]""the self voice (n = 37)""\n""normal classroom routine (n = 35)[¬e]""']",['Mixed gender'],,NA,45,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,NA,,37,NA,,35,NA,,NA,NA,,NA,NA,,37,NA,,35,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,NA,NA,,NA,
38296640,Manchester (2015) 1_1,2015,['Social and emotional learning'],NA,1134  ,,NA,['Mixed gender'],,NA,50.1% female students (see table 2) at randomisation,NA,,NA,31.6,,NA,NA,,NA,NA,,NA,"['Page 17:\n[¬s]""Figure 1: Flow of schools and children through the main trial.[¬e]""']",,855,"['Page 17:\n[¬s]""Figure 1: Flow of schools and children through the main trial.[¬e]""']",,850,NA,,NA,NA,,NA,"['Page 19:\n[¬s]""642[¬e]""']",,642,"['Page 19:\n[¬s]""492[¬e]""']",,492,NA,,NA,NA,,NA,['Yes'],,"['Page 16:\n[¬s]""For the Year 5 cohort (N = 1,705) there was 16%\n(N = 268) attrition at the school level and 19% (N = 320) at the pupil level.[¬e]""', 'Page 17:\n[¬s]""Figure 1: Flow of schools and children through the main trial.[¬e]""']","Note  Figure 1 only counts attrition due to absence, changing schools or not sitting test, other reasons are omitted. Hence the attrition in this extraction is higher than that in the study.","['Page 17:\n[¬s]""Figure 1: Flow of schools and children through the main trial.[¬e]""']",,27.134,NA,,34.486%,
46325688,Manchester (2015) 1_2,2015,['Social and emotional learning'],NA,1582 ,,"['Page 13:\n[¬s]""1,631 Year 6 children (PATHS n = 847; usual practice n = 784)[¬e]""']",['Mixed gender'],,"['Page 18:\n[¬s]""Sex—proportion of male students[¬e]""']","See Table 2, Page 18",NA,,NA,31.6 ,,"['Page 18:\n[¬s]""FSM1—proportion of pupils eligible\nfor free school meals\nEAL1—proportion of pupils\nspeaking English as an additional\nlanguage\n50\n28\n14.8\nPATHS\nsample\nmean (SD)\n49.9\n31.6\n22.1\nUsual\npractice\nmean (SD)\n53\n28.6\n22.3\nBalance at\nrandomisation\n(ES)\n0.08\n0.08\n0.01[¬e]""']",NA,,NA,NA,,NA,NA,,847,NA,,784,NA,,NA,NA,,NA,NA,,823,NA,,759,NA,,NA,NA,,NA,['Yes'],,"['Page 16:\n[¬s]""For the Year 6 cohort (N = 1,631), there was zero attrition\nat the school level and 3% (N = 49) at the pupil level.[¬e]""']",NA,"['Page 17:\n[¬s]""Figure 1: Flow of schools and children through the main trial.[¬e]""']",,2.8,"['Page 16:\n[¬s]""3% (N = 49) at the pupil level.[¬e]""']",,3%,
40134709,Mannarino (1982),1982,"['Behaviour interventions', 'Social and emotional learning']",NA,64,,"['Page 3:\n[¬s]""ngs. The experimental and control groups each had 21 boys and 11 gi[¬e]""']",['Mixed gender'],,"['Page 3:\n[¬s]""ngs. The experimental and control groups each had 21 boys and 11 gi[¬e]""']",NA,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,"['Page 3:\n[¬s]""The\nexperimental and control groups each had 21 boys and 11 girls.[¬e]""']",,32,"['Page 3:\n[¬s]""The\nexperimental and control groups each had 21 boys and 11 girls.[¬e]""']",,32,NA,,NA,NA,,NA,"['Page 6:\n[¬s]""Experimentals (m = 32)[¬e]""']",,32,"['Page 6:\n[¬s]""Controls (m = 32)[¬e]""']",,32,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,0,NA,,NA,
39717214,Mantzicopoulos (1992),1992,['One to one tuition'],NA,225,,"['Page 5:\n[¬s]""en who were lo""\n"" study are provided later. Of the 1""\n""l- dren, 59 were in the TEACH group""\n"" the phonetic group, and 57 in the ""\n"" tact control gr""\n""These procedures yielded a""\n""of 225 children (168 at risk a""\n""ris[¬e]""']",['Mixed gender'],,"['Page 5:\n[¬s]""One hundred fourteen sub- jects were males and 111 were fe[¬e]""']",NA,NA,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""sk on the basis of ""\n""hird percentile (usi""\n""st five SEARCH su""\n""81). An equiva""\n""Data on socioeconomic status were availa- ble on 202 (89.7%) of the participatin[¬e]""']",NA,,NA,"['Page 4:\n[¬s]""34 received parental consent to attend DI. These children formed the recommended-and-enrolled (RE) group.[¬e]""']",,34,"['Page 4:\n[¬s]"" The other 37 children, whose parents elected to place them in first grade after kindergarten in spite of the school\'s recommendation, formed the comparison, RNE (recom\xad mended-not-enrolled) group.[¬e]""']",,37,NA,,NA,NA,,NA,NA,,31,NA,,27,NA,,NA,NA,,NA,['Yes'],,"['Page 4:\n[¬s]""Folfow-up sample and study attrition. The follow-up sample consisted of the children who remained in the study and on whom data were collected at the end of first, second, and third grades. Complete data were available on 77% of the first-grade sample (28 RNE and 27 RE children), but the attrition rate gradually increased as children moved away from the school district. Data were available for 69% of the sample (27 RNE and 22 RE children) at second grade, and third grade data were available for 65%1 of the sample (25 RNE and 21 RE children).[¬e]""']",NA,"['Page 4:\n[¬s]""third grade data were available for 65%1 of the sample (25 RNE and 21 RE children).[¬e]""']",,38,"['Page 4:\n[¬s]""third grade data were available for 65%1 of the sample (25 RNE and 21 RE children).[¬e]""']",,35,
43099973,Mantzicopoulos (1992),1992,['Phonics'],NA,109,,NA,['Mixed gender'],,"['Page 5:\n[¬s]""s. One hundred fourteen sub-\njects were males and 111 were fem[¬e]""']",49.33,NA,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""Data on socioeconomic status were availa\xad ble on 202 (89.7%) of the participating chil""\n""dren, with 24 (11.9%) being upper class; 39\n(19.3%) upper-middle class; 71 (35.1%)\nmiddle class; 57 (28.2%) lower-middle\nclass; and 11 (5.4%) lower class.[¬e]""']",NA,,NA,"['Page 5:\n[¬s]""52 in\nthe phonetic group,[¬e]""', 'Page 5:\n[¬s]""group, 52 in\nthe phonetic g[¬e]""']",,52,"['Page 5:\n[¬s]"", and 57 in the no-con-\ntact control group. For the analyses involv\xad\ning comparisons[¬e]""', 'Page 5:\n[¬s]""p, and 57 in the no-con-\ntact control g[¬e]""']",,57,NA,,NA,NA,,NA,"['Page 5:\n[¬s]""52 in\nthe phonetic group,[¬e]""']",,52,"['Page 5:\n[¬s]""57 in the no-con-\ntact control group[¬e]""']",,57,NA,,NA,NA,,NA,['Unclear (please add notes)'],,"['Page 11:\n[¬s]""At-risk children who left their schools or\nwere withdrawn from the intervention study\nby their parents formed the attrition group.""\n""The attrition at-risk group\'s\nmean SEARCH score (M = 3.71) was sig\xad\nnificantly lower than the mean (M = 4.26)\nof the children in this study (f = 5.01, p <\n.01). Attrition at-risk students came from\nlower SES backgrounds (mean SES rating =\n3.4) than the remaining at-risk students[¬e]""', 'Page 5:\n[¬s]""They were\nthen randomly assigned to one of three in\xad\ntervention groups as follows: (a) TEACH,\n(b) phonetic, or (c) control. Because of at\xad\ntrition, only 168 children with complete\nscores were still in the intervention study\nat the end of second grade.""\n""Comparisons of\nthe characteristics of children remaining in\nthe study and children who were lost to the\nstudy are provided later.[¬e]""']","attrition is described in detail but not much info is given at which stage this occurred (eg. before assignment to conditions, after, before intervention or after, etc). Also by SES",NA,,NA,NA,,NA,
39253391,Mariano (2013) SS,2013,['Summer schools'],NA,57889,,"['Page 7:\n[¬s]""es 3,426 summer students for whom we observe sixth-grade sc[¬e]""']",['Mixed gender'],,NA,53,NA,,NA,83,,NA,NA,,NA,NA,,NA,NA,,36481,NA,,29989,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,0,NA,,0,
43099974,Marion (2004),2004,['Phonics'],NA,446,,"['Page 51:\n[¬s]""446[¬e]""']",['Mixed gender'],,"['Page 51:\n[¬s]""Female\nMale""\n""49.1\n50.9[¬e]""']",49.1,NA,,NA,52,,"['Page 51:\n[¬s]""52.2[¬e]""']",NA,,NA,NA,,NA,NA,,215,NA,,134,NA,,NA,NA,,NA,NA,,215,NA,,134,NA,,NA,NA,,NA,['Yes'],,NA,Results tables indicate attrition,NA,,N/A,NA,,21.75,
50752671,Markovitz (2014),2014,['One to one tuition'],NA,1341,,"['Page 10:\n[¬s]""Thus, the final sample of students included in\nthe evaluation totaled 1,341 students.[¬e]""']",['Mixed gender'],,NA,NA,NA,,NA,See table IV.7 for full free school meal percentages,,NA,NA,,"['Page 60:\n[¬s]""As with the DLL status subgroup analysis, some important differences also were detected in the patterns of findings\nby FRPL eligibility. FRPL eligibility is a commonly used indicator of socio-economic status, as it is based on\nhousehold income. The chi-square test results presented in Table V.2 above showed significant differences in effects\nby FRPL eligibility only among the Kindergarten students (p<.001). However, Table IV.7 shows that, when students\nwere subgrouped by FRPL eligibility, differences in estimated impacts in both Kindergarten and first grade appear to\nbe substantial. Among Kindergarten students, students eligible for FRPL had impacts almost four times those found\nfor students who were not eligible for FRPL, and significant differences were found among first grade students\neligible for FRPL, but not among ineligible students. Impacts for third grade students eligible for FRPL and ineligible\nfor FRPL were both significant, but also similar in size.[¬e]""']",NA,,NA,"['Page 50:\n[¬s]""Kindergarten (N=359)""\n""1st Grade (N=409)""\n""2nd Grade (N=265)""\n""3rd Grade (N=308)[¬e]""']",,670,"['Page 50:\n[¬s]""Kindergarten (N=359)""\n""1st Grade (N=409)""\n""2nd Grade (N=265)""\n""3rd Grade (N=308)[¬e]""']",,671,NA,,NA,NA,,NA,"['Page 50:\n[¬s]""Kindergarten (N=359)""\n""1st Grade (N=409)""\n""2nd Grade (N=265)""\n""3rd Grade (N=308)[¬e]""']",,670,"['Page 50:\n[¬s]""Kindergarten (N=359)""\n""1st Grade (N=409)""\n""2nd Grade (N=265)""\n""3rd Grade (N=308)[¬e]""']",,671,NA,,NA,NA,,NA,['Yes'],,"['Page 35:\n[¬s]""The sample size for the evaluation is smaller than the 1,530 students eligible for program\nservices. During the school year, some students left the school area (i.e., moved) or were chronically absent and did\nnot receive regular MRC tutoring or assessments. These students and their matched pair were removed from the\nanalytic sample (i.e., pairwise deletion). Thus, the final sample of students included in the evaluation totaled 1,341\nstudents.\n19[¬e]""']","Only for whole sample, unable to calculate treatment group attrition",NA,,0,"['Page 35:\n[¬s]""1,530""\n""1,341[¬e]""']",,12.352%,
37093622,Mathes (1993),1993,['Peer tutoring'],NA,67,,NA,['No information provided'],,NA,NA,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,NA,,25,NA,,27,NA,,25,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['Yes'],,"['Page 13:\n[¬s]""A total 77 students were identified. Several teachers identified more than the requested six students due to the high levels of student migration during the school year. Ten students moved during the course of the 10-week study, leaving a final sample of 67.[¬e]""']",NA,NA,,10 ,NA,,13 ,
37093577,Mathes (1998),1998,['Peer tutoring'],NA,98,,"['Page 3:\n[¬s]"" 96[¬e]""']",['Mixed gender'],,"['Page 10:\n[¬s]""15/13 ( 53.6/46.4)""\n""11/17 ( 39.3/60.7)[¬e]""']",53.5,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,"['Page 15:\n[¬s]""AA (« = 10)[¬e]""']",,10,"['Page 15:\n[¬s]""AA (n- 10)[¬e]""']",,10,NA,,NA,NA,,NA,"['Page 15:\n[¬s]""AA (« = 10)[¬e]""']",,10,"['Page 15:\n[¬s]""AA (n- 10)[¬e]""']",,10,NA,,NA,NA,,NA,['No'],,"['Page 9:\n[¬s]""Four LA students moved during the course of the year (two in each comparison group). No other attrition was experienced.[¬e]""']","Attrition only mentions LA students, however only AA outcomes are extracted as primary outcomes. LA outcomes have been coded as secondary. ",NA,,NA,NA,,NA,
43099968,Mathes (1998),1998,['Phonics'],NA,96,,"['Page 10:\n[¬s]""NOTE: LA = Low-achieving (PALS n = 28, Contrast n = 28); AA = Average Achieving (PALS n = 10, Contrast n = 10); HA = High-achieving (PALS n = 10, Contrast n = 10)[¬e]""']",['Mixed gender'],,"['Page 10:\n[¬s]""Gender Male/Female""\n""ALL""\n""26/22 ( 54.2/45.8)""\n""22/26 ( 45.8/54.2)[¬e]""']",50,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,"['Page 16:\n[¬s]""PALS (n = 48)[¬e]""']",,48,"['Page 16:\n[¬s]""Contrast (n = 48)[¬e]""']",,48,NA,,NA,NA,,NA,"['Page 15:\n[¬s]""PALS (n = 48) Con[¬e]""']",,48,"['Page 15:\n[¬s]""rast (n = 48)[¬e]""']",,48,NA,,NA,NA,,NA,['Yes'],,"['Page 9:\n[¬s]""Four LA students moved during the""\n""course of the year (two in each comparison group). No""\n""other attrition was experienced. D[¬e]""']","Attrition section states that four LA Students moved, 2 from PALS and 2 from Contrast, as all results state 48 as final results, it is assumed attrition refers to original sample (i.e. 50 for each group.","['Page 15:\n[¬s]""PALS (n = 48[¬e]""', 'Page 9:\n[¬s]""ests. Four LA students moved during t""\n""course of the year (two in each comparison group). N[¬e]""']",,4,"['Page 15:\n[¬s]""PALS (n = 48) Contrast (n = 48)[¬e]""', 'Page 9:\n[¬s]""ests. Four LA students moved during th""\n""course of the year (two in each comparison group). N[¬e]""']",,4,
43099967,Mathes (2001) 1_1,2001,"['Phonics', 'Peer tutoring']",NA,75,,"['Page 13:\n[¬s]""hus, our final\nsample consisted of 32 HA students, 33 AA students, and 118 LA students.[¬e]""']",['Mixed gender'],,NA,58.9 ,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,NA,,42,NA,,33,NA,,NA,NA,,NA,NA,,42,"['Page 24:\n[¬s]""ta[¬e]""']",,33,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,NA,NA,,NA,
46325690,Mathes (2001) 1_2,2001,"['Phonics', 'Peer tutoring']",NA,76,,"['Page 13:\n[¬s]""hus, our final\nsample consisted of 32 HA students, 33 AA students, and 118 LA students.[¬e]""']",['Mixed gender'],,NA,67.12,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,NA,,43,NA,,33,NA,,NA,NA,,NA,"['Page 24:\n[¬s]""Passage Comprehension 10.86 (6.22) 9.02 (5.65) 5.55\np < .05; **p < .01.[¬e]""']",,43,NA,,33,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,NA,NA,,NA,
43099970,Mathes (2001) Ph 1_1,2001,['Phonics'],NA,110,,"['Page 10:\n[¬s]""LA=Low-achieving (PALS n=27, PALS+ML n=20, and Contrast n=29).\nAA=Average-Achieving (PALS n=17, Contrast n=10).\nHA=High Achieving (PALS=17, Contrast=10).[¬e]""', 'Page 5:\n[¬s]""LA=Low-achieving (PALS n=27, PALS+ML n=20, and Contrast n=29)""\n""AA=Average Achieving (PALS n=17, Contrast n=10)""\n""HA=High Achieving (PALS n=17, Contrast n=10)[¬e]""']",['Mixed gender'],,NA,51.02 ,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,NA,,61,NA,,49,NA,,NA,NA,,NA,NA,,61,NA,,49,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,NA,NA,,NA,
46325691,Mathes (2001) Ph 1_2,2001,['Phonics'],NA,49,,"['Page 11:\n[¬s]""PALS+ML (n =20)""\n""Contrast (n =29)[¬e]""', 'Page 5:\n[¬s]""LA=Low-achieving (PALS n=27, PALS+ML n=20, and Contrast n=29).\nAA=Average Achieving (PALS n=17, Contrast n=10).\nHA=High Achieving (PALS n=17, Contrast n=10)[¬e]""']",['Mixed gender'],,NA,51.02 ,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,"['Page 5:\n[¬s]""PALS+ML n=20[¬e]""']",,20,"['Page 5:\n[¬s]""Contrast n=29[¬e]""']",,29,NA,,NA,NA,,NA,NA,,20,NA,,29,NA,,NA,NA,,NA,['No'],,"['Page 3:\n[¬s]""Over the course of the study, 2 1st-Grade PALS+ML\nteachers withdrew from the study,[¬e]""']",not for students but 2 out of 10 classes in treatment group withdrawn,NA,,NA,NA,,NA,
37116235,Mathes (2001) PT 1_1,2001,['Peer tutoring'],NA,28,,NA,['Mixed gender'],,NA,46.4,19.28%,,NA,19.28 ,,NA,NA,,NA,NA,,NA,"['Page 3:\n[¬s]""10 to conduct 1st-Grade PALS, 10 to con- duct 1st-Grade PALS+ML[¬e]""', 'Page 4:\n[¬s]""an average-achieving (AA) child[¬e]""']",,20,"['Page 3:\n[¬s]"" 10 Contrast[¬e]""', 'Page 4:\n[¬s]""an average-achieving (AA) child[¬e]""']",,10,NA,,NA,NA,,NA,"['Page 9:\n[¬s]""PALS n = 17[¬e]""']",,17,"['Page 9:\n[¬s]""Contrast n = 10[¬e]""']",,10,NA,,NA,NA,,NA,['Yes'],,"['Page 3:\n[¬s]""Over the course of the study, 2 1st-Grade PALS+ML teachers withdrew from the study, leaving a total of 28 teacher participants.[¬e]""']","Attrition in the study seems to indicate that 28 classes (so 28 target AA students) were in the post-test, but the results table shows results for 27 AA students. PALS+ML used only for LA participants, teachers seemed to used only PALS or Contrast with MA and HA students. ","['Page 10:\n[¬s]""AA = Average-Achieving (PALS n = 17,[¬e]""', 'Page 3:\n[¬s]""10 to conduct 1st-Grade PALS, 10 to con- duct 1st-Grade PALS+ML,""\n""In the Þnal sample, 1st-Grade PALS and Contrast comparison groups each had 3 teachers teach- ing in schools[¬e]""', 'Page 9:\n[¬s]""AA = Average Achieving (PALS n = 17[¬e]""']",,15,"['Page 3:\n[¬s]""10 to conduct 1st-Grade PALS, 10 to con- duct 1st-Grade PALS+ML, and 10 Contrast[¬e]""', 'Page 9:\n[¬s]""AA = Average Achieving (PALS n = 17, Contrast n = 10).[¬e]""']",,10,
46325689,Mathes (2001) PT 1_2,2001,['Peer tutoring'],NA,49,,NA,['Mixed gender'],,NA,44.3 ,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,"['Page 9:\n[¬s]""aLA=Low-Achieving (PALS n=27[¬e]""']",,27,"['Page 9:\n[¬s]""Contrast\nn=29).[¬e]""']",,29,NA,,NA,NA,,NA,"['Page 10:\n[¬s]""PALS n=27[¬e]""']",,27,"['Page 9:\n[¬s]""Contrast\nn=29)[¬e]""']",,29,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,0 ,NA,,NA,
37116234,Mathes (2003),2003,['Peer tutoring'],NA,89 ,,NA,['Mixed gender'],,NA,32.7 ,29.21% of students in the total sample analysed (n= 89) were on FSM or reduced price meals. ,,NA,29.21 ,,NA,NA,,NA,NA,,NA,"['Page 8:\n[¬s]""two\nPALS, five TDI[¬e]""', 'Page 9:\n[¬s]""PALS (n = 31)""\n""TDI (n = 30)[¬e]""']",,68,"['Page 8:\n[¬s]""four contrast students[¬e]""', 'Page 9:\n[¬s]""Contrast (n = 28)[¬e]""']",,32,NA,,NA,NA,,NA,"['Page 9:\n[¬s]""PALS (n = 31)""\n""TDI (n = 30)[¬e]""']",,61,"['Page 9:\n[¬s]""Contrast (n = 28)[¬e]""']",,28,NA,,NA,NA,,NA,['Yes'],,"['Page 8:\n[¬s]""Also, across the year, two\nPALS, five TDI, and four contrast students\nmoved out of participating classrooms.\nThus, our final sample consisted of 89 stu\xad\ndents who were low performers in reading.[¬e]""']",NA,"['Page 8:\n[¬s]""two\nPALS, five TDI[¬e]""', 'Page 9:\n[¬s]""PALS (n = 31)""\n""TDI (n = 30)[¬e]""']",,10.294,"['Page 8:\n[¬s]""Also, across the year, two\nPALS, five TDI, and four contrast students\nmoved out of participating classrooms.\nThus, our final sample consisted of 89 stu\xad\ndents[¬e]""']",,11,
43099971,Mathes (2003) Ph,2003,['Phonics'],NA,59,,NA,['Mixed gender'],,NA,35.59 ,NA,,NA,29 ,,NA,NA,,NA,NA,,NA,"['Page 8:\n[¬s]""n = 31[¬e]""']",,31,"['Page 8:\n[¬s]""(n = 28[¬e]""']",,28,NA,,NA,NA,,NA,"['Page 8:\n[¬s]""PALS (n = 31)[¬e]""']",,31,"['Page 8:\n[¬s]""Contrast (n = 28)[¬e]""']",,28,NA,,NA,NA,,NA,['Yes'],,NA,NA,"['Page 7:\n[¬s]""two\nPALS,""\n""moved out of participating classrooms[¬e]""']",,6.061,"['Page 7:\n[¬s]""two\nPALS,""\n""four contrast students\nmoved[¬e]""']",,9.231,
43099969,Mathes (2005),2005,['Phonics'],NA,398,,"['Page 8:\n[¬s]""In total, our sample included 92 stu\xad\ndents in the Proactive intervention group, 92 stu\xad\ndents in the Responsive intervention group, 114\nstudents in the at-risk enhanced classroom condi\xad[¬e]""']",['Mixed gender'],,NA,39.8,NA,,NA,NA,,NA,NA,,"['Page 8:\n[¬s]""None of these schools were eligible for Title I (a\nfederally funded program for at-risk students), and\nall served diverse student populations in terms of\nethnicity and socioeconomic status.[¬e]""']",NA,,NA,NA,,92,NA,,114,NA,,92,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['Yes'],,NA,NA,NA,,12.5,NA,,15.4,
39253392,Matsudaira (2008),2008,['Summer schools'],NA,132874,,"['Page 6:\n[¬s]"" 66,035 15,861 50,174 66,839 13,847 52,992[¬e]""']",['Mixed gender'],,"['Page 6:\n[¬s]"" .500 .489 .504 .498 .481 .502[¬e]""']",50,NA,,NA,76,,NA,NA,,NA,NA,,NA,"['Page 6:\n[¬s]"" 13,847[¬e]""']",,13847,"['Page 6:\n[¬s]"" 52,992[¬e]""']",,52992,NA,,NA,NA,,NA,"['Page 6:\n[¬s]"" 13,847[¬e]""']",,13847,"['Page 6:\n[¬s]"" 52,992[¬e]""']",,52992,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,0,NA,,0,
40134715,Matthews (1972),1972,['Behaviour interventions'],NA,221,,"['Page 2:\n[¬s]""The sample was two hundred twenty-one fourth and fifth graders[¬e]""']",['Mixed gender'],,"['Page 2:\n[¬s]""one hundred four fourth graders and one hundred\nseventeen fifth graders.[¬e]""', 'Page 2:\n[¬s]""one hundred seven males and one hundred\nfourteen females[¬e]""']",52% female,NA,,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""The school populotion at Mccants represents families of moderate to very poor incoce.""\n""The self-evaluation study indicated that the\nresidential c01111a1nity was c<Xllprised of two extreme types of homes, the\nmodern, well-kept with beautiful yards nd the mere ""shacks"" with\nlitter and untiJiness. Occupations of parents range from unskilled to\nprofes iona! wfth & clu,terfng in the semi-skilled area.1""\n""Most of the parents from Cayce Cramr.a1 School fall into the mid-\ndle or lower brackets of the socioeconomic groups. Occupations of\nfathers range from unsk1lled labors to professionals with the largest\npercentag falling in business and sales class1f1cat1on. Of the fifty-\nfour per cent of the mothers who work, the largest area is unskilled\nuith the next largest area being busine,[¬e]""']",NA,,NA,"['Page 18:\n[¬s]""Ex per iment a l Group\nN • 115[¬e]""']",,115,"['Page 18:\n[¬s]""Control Group\nN • 106[¬e]""']",,106,NA,,NA,NA,,NA,"['Page 18:\n[¬s]""Ex per iment a l Group\nN • 115[¬e]""']",,115,"['Page 18:\n[¬s]""Control Group\nN • 106[¬e]""']",,106,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,NA,NA,,NA,
40117146,Matty (1978),1978,['Extending school time'],NA,144,,NA,['Mixed gender'],,NA,41,NA,,NA,NA,,NA,Half of the the sample (48.5%) were Spanish based on their surname.,,"['Page 12:\n[¬s]""72 in a 45-15 calendar and 72 in a standard calendar school—36[¬e]""', 'Page 13:\n[¬s]""students in\' each group were Spanish surnamed and 36 in each group were designated as ""other""[¬e]""', 'Page 64:\n[¬s]""Spanish surname American 48.5%[¬e]""']",['No SES/FSM Information Provided'],,NA,"['Page 67:\n[¬s]""In order to assure an equal number of participating stu\xad dents (N) in each sample, and to utilize comparable groups repre\xad sentative of both the 45-15 and the standard calendar schools 72 ninth grade algebra students from each district were included in the study.[¬e]""']",,72,"['Page 67:\n[¬s]""In order to assure an equal number of participating stu\xad dents (N) in each sample, and to utilize comparable groups repre\xad sentative of both the 45-15 and the standard calendar schools 72 ninth grade algebra students from each district were included in the study.[¬e]""']",,72,NA,,NA,NA,,NA,NA,,72,NA,,72,NA,,NA,NA,,NA,['No'],,NA,NA,NA,,0%,NA,,0%,
38296643,Maxwell (2014),2014,"['One to one tuition', 'Mentoring']",NA,391,,NA,['Mixed gender'],,"['Page 26:\n[¬s]""In terms of FSM, gender and the pre-test measure, randomisation resulted in intervention and control group samples that were comparable at baseline.[¬e]""']",46.5  ,NA,,NA,30,,NA,NA,,NA,NA,,NA,"['Page 22:\n[¬s]""Allocated to intervention (n=252)[¬e]""']",,252,"['Page 22:\n[¬s]""Allocated to control (n=249)[¬e]""']",,249,NA,,NA,NA,,NA,"['Page 52:\n[¬s]""199[¬e]""']",,199,"['Page 52:\n[¬s]""192[¬e]""']",,192,NA,,NA,NA,,NA,['Yes'],,"['Page 15:\n[¬s]"" there were significant fidelity issues in the implementation of the TextNow Transition Programme[¬e]""']",NA,"['Page 21:\n[¬s]""Of the 252 pupils""\n"" 199 intervention pupils were entered into the analysis of the primary outcome.[¬e]""']",,21 ,"['Page 46:\n[¬s]"" an attrition rate of 22%.[¬e]""']",,22,
38296644,Maxwell (2014),2014,['Summer schools'],NA,182,,"['Page 20:\n[¬s]"" 93 pupils from the intervention group were entered into the analysis.""\n"" 89 pupils from the control group were entered into the analysis.[¬e]""']",['Mixed gender'],,NA,49,NA,,NA,34,,NA,Proportion of children eligible for FSM in this sample of urban schools (32.1%) in northern England is significantly higher than the national average (16.3%). ,,NA,NA,,NA,"['Page 21:\n[¬s]""n=101[¬e]""']",,101,"['Page 21:\n[¬s]""n=104[¬e]""']",,104,NA,,NA,NA,,NA,"['Page 49:\n[¬s]""93[¬e]""']",,93,"['Page 49:\n[¬s]""89[¬e]""']",,89,NA,,NA,NA,,NA,['Yes'],,NA,NA,"['Page 21:\n[¬s]""n=8[¬e]""']",,8,NA,,11,
