id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,int_name_ht,int_name_info,int_name_CLEAN,int_desc_ht,int_desc_info,int_desc_CLEAN,int_objec_ht,int_objec_info,int_objec_CLEAN,int_prov_raw,int_prov_ht,int_prov_info,int_prov_CLEAN,int_training_raw,int_training_ht,int_training_info,int_training_CLEAN,int_part_raw,int_part_ht,int_part_info,int_part_CLEAN,int_approach_raw,int_approach_ht,int_approach_info,int_approach_CLEAN,digit_tech_raw,digit_tech_ht,digit_tech_info,digital_tech_CLEAN,parent_partic_raw,parent_partic_ht,parent_partic_info,parent_partic_CLEAN,int_when_raw,int_when_ht,int_when_info,int_when_CLEAN,int_who_raw,int_who_ht,int_who_info,int_who_CLEAN,int_dur_ht,int_dur_info,int_dur_CLEAN,int_freq_ht,int_freq_info,int_freq_CLEAN,int_leng_ht,int_leng_info,int_leng_CLEAN,int_fidel_raw,int_fidel_ht,int_fidel_info,int_fidel_CLEAN,int_cost_raw,int_cost_ht,int_cost_info,int_cost_CLEAN,out_eval_raw,out_eval_ht,out_eval_info,out_eval_CLEAN,eef_eval_raw,eef_eval_CLEAN,base_diff_raw,base_diff_ht,base_diff_info,base_diff_CLEAN,comp_anal_raw,comp_anal_ht,comp_anal_info,comp_anal_CLEAN,comp_var_rep_raw,comp_var_rep_ht,comp_var_rep_info,comp_var_rep_CLEAN,comp_var_raw,comp_var_ht,comp_var_info,comp_var_CLEAN,clust_anal_raw,clust_anal_ht,clust_anal_info,clust_anal_CLEAN
71101085,McIntosh (2006),2006,['EY_Extra hours'],NA,,"['Page 2:\n[¬s]""full-day kindergarten experience.[¬e]""']",NA,,"['Page 20:\n[¬s]""Full-day kindergarten programs – Kindergarten programs that are 5-6 hours per day, 5 days a week. The schedule of times and the length of the kindergarten day may be determined by the local board of education. (Ohio Department of Education)""\n""Half-day kindergarten programs – Kindergarten programs that are 2.5 hours per\nday, five days a week. (Ohio Department of Education)[¬e]""']",NA,,"['Page 2:\n[¬s]""The purpose of this study was to examine the academic and social effects of a half-\nday kindergarten experience when compared to a full-day kindergarten experience.[¬e]""', 'Page 46:\n[¬s]""The purpose of this study was to determine if a full-day kindergarten schedule does\nresult in children having greater measured gains in the areas of cognitive and social\nbehaviors.[¬e]""']",NA,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],"['Page 44:\n[¬s]""full-day kindergarten classes, and the average class size was 23\nstudents per class.[¬e]""', 'Page 45:\n[¬s]""The average kindergarten class size in\nTallmage was 19.5 students per class.[¬e]""']",NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],"['Page 20:\n[¬s]""Full-day kindergarten programs – Kindergarten programs that are 5-6 hours per\nday, 5 days a week. The schedule of times and the length of the kindergarten day\nmay be determined by the local board of education. (Ohio Department of\nEducation)[¬e]""']",NA,,['Class teachers'],NA,NA,,NA,38,,NA,5,,"['Page 20:\n[¬s]""Half-day kindergarten programs – Kindergarten programs that are 2.5 hours per\nday, five days a week. (Ohio Department of Education)\n• Full-day kindergarten programs – Kindergarten programs that are 5-6 hours per\nday, 5 days a week.[¬e]""']",180,,['Qualitative'],"['Page 48:\n[¬s]""Differential selection – The design for this study involved using groups that were\nalready intact; therefore, participants were not randomly selected. Even though\nthe demographics for the school districts show similarities between the two\npopulations and comparisons were done between identical grade levels, an\nextraneous variable involving group differences may affect the data.[¬e]""', 'Page 49:\n[¬s]""Experimental mortality- A common occurrence within the school year is that\nstudents withdraw and move to another district. This did reduce the number of\nstudents that could be used within this study and may have impacted the final\nresults. (See Table 3.)""\n""Experimenter effect – Results that are reflected in the data may be due to the\nteacher that administered the instructional delivery, the choice of instructional\nmodel, or in the efficient use of instructional time as supported by the\ntheoretical framework for this study. The results may not be due to the length\nof the kindergarten day.\n2. Multiple-treatment interference – The students in both districts received\nmultiple forms of instructional deliveries at different rates (whole group, small\ngroup, individualized instruction, cooperative grouping, etc.). Therefore, it\nwas not possible to isolate the effects of any one instructional model on the\nindependent variable, which was the length of the school day.[¬e]""']",NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['Yes'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,NA,NA,NA,,['No'],NA,NA,
71101064,Meyer (1989),1989,['EY_Extra hours'],NA,,"['Page 1:\n[¬s]""two had half-day kindergarten\nprograms and one a full-day program.[¬e]""']",Full Day Kindergarten Program,,"['Page 7:\n[¬s]""There were approximately 65 children per\ncohort in three full-day kindergarten classes in this school.[¬e]""']",There is not much description of the treatment beyond it being a full-day program.,,"['Page 1:\n[¬s]""As part of a longitudinal study of the acquisition of reading skills, a study tested kindergarten children at the beginning and end of their kindergarten year.""\n""Date were collected in three school\ndistricts in Illinois, of which two had half-day kindergarten\nprograms and one a full-day program.[¬e]""']",NA,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,"['Page 1:\n[¬s]""a study tested kindergarten children at the beginning\nand end of their kindergarten year. T[¬e]""']",38,,NA,5,,"['Page 8:\n[¬s]""n half-day classes observations\nlasted for 2.5 hours (150 minutes). In whole-day classes, observations lasted 330 minutes.[¬e]""']",180,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['Yes'],NA,NA,,['No'],NA,NA,,['Yes'],NA,NA,,['Educational attainment'],NA,NA,,['No'],NA,NA,
77945735,Minor (2001),2001,['EY_Extra hours'],NA,,"['Page 6:\n[¬s]""full-day kindergarten[¬e]""']",NA,,"['Page 20:\n[¬s]""Full-day Kindergarten: The child attends school five days a week for seven\nhours.[¬e]""']",NA,,"['Page 16:\n[¬s]""The purpose of the study is to determine if there is a relationship between\nthe academic achievement of first graders who attended full-day kindergarten and\ntheir peers who attended half-day kindergarten.[¬e]""', 'Page 6:\n[¬s]""if there is a relationship between the\nacademic achievement of students who attended full-day kindergarten and their\npeers who attended half-day kindergarten.[¬e]""']",improve academic achievement,,['Local education authority or district'],"['Page 65:\n[¬s]""The six schools selected in the study were picked\nsystematically. Data was taken from the Shawnee Mission School District that\nshowed the percentage of students eligible for the federally mandated free and[¬e]""']",rertospective study on full- and half-day K,,['No'],NA,full day K,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,as default,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,as default,,['Class teachers'],NA,as default,,NA,38,,"['Page 20:\n[¬s]""Full-day Kindergarten: The child attends school five days a week for seven\nhours.[¬e]""']",5,,"['Page 20:\n[¬s]""Full-day Kindergarten: The child attends school five days a week for seven\nhours.[¬e]""']",420,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,a PhD researcher evaluated an established practice,,No,,['No/Unclear'],NA,NA,,['No'],NA,NA,,['Yes'],NA,NA,,['Socio-economic status'],"['Page 64:\n[¬s]""The six schools in the study are of similar socioeconomic levels and\npopulation sizes[¬e]""']",NA,,['No'],NA,NA,
71101116,Nieman (1971),1971,['EY_Extra hours'],NA,,"['Page 6:\n[¬s]""All-day kindergarten classes[¬e]""']",All Day Kindergarten with/without Pre-School,,"['Page 6:\n[¬s]""All-day kindergarten classes consisted of 25-30 children. Children attended classes five days a week for a total of 25 hours per week except once a month a half-day was set aside for staff planning and conferences.""\n""The program was conce ned with providing a classroom environment for four,\nfive and six-year-olds to develop the necessary skills attitudes, and habits\nfor experiencing success in the regular school program.[¬e]""']",NA,,"['Page 4:\n[¬s]""The major component of the Early Childhood Education Project reflects\nin its major objectives, the two-fold purpose of the project which is:\n1. To provide a program to motivate the four, five or six-year-old[¬e]""', 'Page 5:\n[¬s]""child; to emphasize communicati n skills: to strengthen percentual\nauditory skills; and to develop social learnings.\n2. To help parents establish an inedjate and future home environment\nconducive to the development of the p_ ential of the family unit.\nThe purposes are refined to indicate the more specific objectives described[¬e]""']",NA,,['School or group of schools'],NA,NA,,['Yes (Please specify)'],"['Page 8:\n[¬s]""In-Service Training. In-service training was continuous throughout the year for both teachers and aides in order to insure professional growth and increasingly effective performance.""\n""All Day Kindergarten\n1. The sixteen all-day kindergarten teachers and aides held monthly\nplanning and evaluation sessions with administrative and super-\nvisory staff and consultants as needed.[¬e]""', 'Page 9:\n[¬s]""3. A steering committee comprised of administrative and supervisory\nstaff, teachers, and aides planned and directed other in-service\nactivities needed to strengthen the ongoing program.[¬e]""']",NA,,"['Students', 'Parents']",NA,NA,,['Large group/class teaching (+6)'],"['Page 6:\n[¬s]""All-day kindergarten classes consisted of 25-30 children.[¬e]""']",NA,,['No'],NA,NA,,['Yes'],NA,NA,,['During regular school hours '],NA,NA,,"['Class teachers', 'Teaching assistants']","['Page 6:\n[¬s]""Each klndergarten class was staffed with a full-time teacher and a teacher\naide. Teachers were funded half-time by the Board of Education and half-time\nunder Title I to accommodate the full-day program. The aide was funded\nfull-time under Title I. In addition, a media resource teacher, locally\nfunded, worked with these children on a scheduled basis to provide educational\nand enrichment experiences in the Resource Center. Other supportive services\nwere provided under the regular school program.[¬e]""']",NA,,"['Page 2:\n[¬s]""Results of an evaluation of the Early Childhood\nProject for the 1970-71 year are presented.[¬e]""']",38,,"['Page 6:\n[¬s]""five days a week[¬e]""']",5,,"['Page 5:\n[¬s]""Pre-Kindergarten classes ConsiSted of fifteen to\ntwenty Lhildren. Children attended claases five days a week for 23/4 - 3 hours[¬e]""', 'Page 6:\n[¬s]""five days a week for a total of 25 hours per week""\n""Cenerally half-day\nkindergarten morning sessions operated from 9:00 to 11:45; afternoon sessions\nfrom 12:45 to 3:30.[¬e]""']",180,,['No implementation details provided.'],NA,NA,,['Yes (Please add details)'],"['Page 12:\n[¬s]""Budget\nThe total budget allotment for the project was slightly more than $600,000\nOf this amount, $400,000 was spent on salaries; nearly $100,000 for the nutritional\nprogram (lunch and snacks); and slightly more than $73,000 for fixed charges\n(retirement, hospital insurance, etc.) and classroom rental. The total per pupil\ncost. For each group is shown in Table 4, below.[¬e]""']",NA,,['The developer'],NA,NA,,No,,['Yes'],NA,NA,,['No'],NA,NA,,['Yes'],NA,NA,,"['Educational attainment', 'Gender', 'Socio-economic status']",NA,NA,,['No'],NA,NA,
71101117,Nieman (1971),1971,['EY_Extra hours'],NA,,"['Page 12:\n[¬s]""Pre-school plus all-day kindergarten (AKD + PS)[¬e]""']",NA,,"['Page 6:\n[¬s]""Pre-Kindergarten classes consisted of fifteen to\ntwenty children. Children attended classes five days a week for 21/2 - 3\nhours per day except when in-service meetings were scheduled.[¬e]""', 'Page 7:\n[¬s]""All-day kindergarten classes consisted of 20-25 children. Children\nattended classes five days a week for a total of 25 hours par week except\nin alternate weeks which had a half-day set aside for staff planning and\nconferences. Children attended classes 23 hours during those weeks.[¬e]""']",NA,,"['Page 6:\n[¬s]""1. To provide a program to motivate the four, five or six-year-old\nchild; to emphasize communication skills; to strengthen percep-\ntual auditory skills; and to develop social learnings.\n2. To help parents establish an immediate and future home environ-\nment conducive to the development of the potential of the\nfamily unit.[¬e]""']",NA,,['School or group of schools'],NA,NA,,['Yes (Please specify)'],"['Page 8:\n[¬s]""Inservice Training. Inservice training was continuous throughout the year for both teachers and aides in order to insure professi nal growth and increasingly effective performance.""\n""A.\nPre-Kindergarten\n1. A two-day orientation during the beginning of the program\nfor all personnel new to the Cincinnati Public Schools\'\npre-kindergarten program. The orientation included work-\nshops, discussions, and meetings conducted by staff and\nqualified consultants as necessary. The emphasis was on\ngiving as much practical assistance and information as\npossible.\n2. Regular bi-monthly meetings of teachers and aides with\nadministrative and supervisory staff and consultants were\nheld as required to plan for and evaluate the on-going\nprogram.\n3. Weekly schedules were required by the supervisor to out-\nline the weekly plans for each session.[¬e]""', 'Page 9:\n[¬s]""4. Rotating opportunities were afforded to the staff to attend\nregional, area, or national pre-school training conferences.\n5. Visitations were made to other pre-kindergarten centers for\nobservations as requested.\n6. Individual or group consultation with the project coordina-\ntor or supervisor of the program was scheduled as requested\nor required.""\n""B.\nKindergarten\n1. The twelve all-day kindergarten teachers and aides held\nmonthly planning and evaluation sessions with administrative\nand supervisory staff and consultants as needed.\n2. As a follow-up of the 1968-69 inservice activities, a curri-\nculum bulletin was edited and printed during the summer of\n1969. Preliminary field tests were made during the 1969-70\nschool year.""\n""All kindergarten teachers met four times during the year to\nevaluate those educational experiences observed in the all-\nday kindergarten classes which might be incorporated in the\nregular program in order that continuity may be approached\nat the kindergarten level. This aspect of the inserviee\nprogram was funded under the Board of Education. Pre-school\nteachers were able to participate.\n4. A steering committee comprised of administrative and super-\nvisory staff, teachers, and aides planned and directed other\ninservice activities needed to strengthen the ongoing pro-\ngram.[¬e]""']",NA,,"['Students', 'Parents']",NA,NA,,['Large group/class teaching (+6)'],NA,NA,,['No'],NA,NA,,['Yes'],NA,NA,,['During regular school hours '],NA,NA,,"['Class teachers', 'Teaching assistants', 'Lay persons/volunteers']",NA,"Potentially volunteers, however their role in the project was not specifically reported.",,"['Page 3:\n[¬s]""The Early Childhood Education project in 1969-70\nmaintained the same basic emphasis as in preceding\nyears.[¬e]""']",38,,NA,5,,"['Page 7:\n[¬s]""All-day kindergarten classes consisted of 20-25 children. Children\nattended classes five days a week for a total of 25 hours par week except\nin alternate weeks which had a half-day set aside for staff planning and\nconferences.[¬e]""']",180,,['No implementation details provided.'],NA,NA,,['Yes (Please add details)'],"['Page 12:\n[¬s]""Budget\nThe total budget allotment for the project was slightly more than\n$540,000. Of this amount, $375,000 was spent on salaries; nearly $78,000\nfor the nutritional program (lunch and snacks); and slightly more than\n$85,000 for fixed charges (retirement, hospital insurance, etc.) and\nclassroom rental. The total per pupil cost ($540,261 887) was $670.71.[¬e]""']",NA,,['The developer'],NA,NA,,No,,['Yes'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,NA,NA,NA,,['No'],NA,NA,
71101066,Nieman (1975),1975,['EY_Extra hours'],NA,,"['Page 5:\n[¬s]""All-Day-Kindergarten + Preschool (ADK+PS)[¬e]""']",NA,,"['Page 5:\n[¬s]""Preschool children attend a three hour morning or afternoon session\nfive days a week; kindergarten students attend all day, six hours each day,\nfive days each week;[¬e]""', 'Page 6:\n[¬s]""and all-day-kindergarten (ADK), with a combined staff total of fifty-\none teachers and fifty-one aides. Class size is approximately 15 for\npreschool and 23 for all-day-kindergarten. Lunch and snacks are provided\nby the project.[¬e]""']",NA,,"['Page 3:\n[¬s]""The objective of this paper is to report the differential effects\nupon the cognitive growth of educationally needy four and five year old\nchildren with regard to the amount of time spent in preschool and/or\nkindergarten classes.[¬e]""']",NA,,['School or group of schools'],NA,NA,,['Unclear/ Not specified'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],"['Page 6:\n[¬s]""Class size is approximately 15 for\npreschool and 23 for all-day-kindergarten.[¬e]""']",NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,"['Class teachers', 'Teaching assistants']","['Page 6:\n[¬s]""a combined staff total of fifty-\none teachers and fifty-one aides.[¬e]""', 'Page 6:\n[¬s]""a combined staff total of fifty-\none teachers and fifty-one aides.[¬e]""']",NA,,NA,38,,NA,5,,"['Page 5:\n[¬s]""Preschool children attend a three hour morning or afternoon session\nfive days a week; kindergarten students attend all day, six hours each day,[¬e]""']",180,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['No/Unclear'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,NA,NA,NA,,['No'],NA,NA,
71101086,Oliver (2008),2008,['EY_Extra hours'],NA,,"['Page 6:\n[¬s]""full-day\nkindergarten[¬e]""']",NA,,"['Page 20:\n[¬s]""Students who attended the full-day\nkindergarten program during the 2005-2006 school year were divided among\ntwo kindergarten teachers based on an even distribution of males and females,\nthus presenting differences in teaching styles and classroom management.""\n""While teaching styles and classroom\nmanagement differed, literacy and math curriculum was consistent among the\nthree classrooms. Rockwood School District\'s Core Curricular Objectives were\ntaught and tested throughout all three kindergarten teachers\' classrooms.[¬e]""', 'Page 21:\n[¬s]""Full-Day Kindergarten (FDK). This term referred to the length of the\nkindergarten day. Children in full-day kindergarten attend school for six hours\neach day.[¬e]""']","Rationale  The increase of external pressures from policy-makers, community members, parents and educators for increased student achievement has caused school systems to re-examine curriculum and programming.",,"['Page 6:\n[¬s]""The purpose of this\nstudy was to determine the relationship between students who attended full-day\nkindergarten and their second grade literacy and math achievement and students\nwho attended half-day kindergarten and their second grade literacy and math\nachievement.[¬e]""']",NA,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,"Not specified in the text, but can be reasonably assumed.",,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,NA,38,,"['Page 16:\n[¬s]""five days a week.""\n""A full-day kindergarten\nprogram is one that operates for more than three hours a day, five days a week.""[¬e]""']",5,,"['Page 12:\n[¬s]""In some instances, the children attend school for six hours. In other\ninstances, the children only remain at school for three hours.[¬e]""', 'Page 21:\n[¬s]""Children in full-day kindergarten attend school for six hours\neach day.[¬e]""']",180,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['No/Unclear'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,NA,NA,NA,,['No'],NA,NA,
71101087,Pawk (2003),2003,['EY_Extra hours'],NA,,"['Page 6:\n[¬s]""full-day kindergarten (FDK)[¬e]""']",NA,,"['Page 118:\n[¬s]""According to a description provided by the Supervisor of the\nFDK program. FDK followed the regular kindergarten curriculum, the identical\ncurriculum used in the HDK program.[¬e]""', 'Page 33:\n[¬s]""An alternative delivery of kindergarten services allowing\nfor extended learning time. Full-day kindergarten operates on the same schedule\nas regular elementary school grades one through five and is approximately 6.0 to\n6.5 hours in length.[¬e]""']",NA,,"['Page 29:\n[¬s]""determine the effectiveness of its program and the impact its FDK program has on\nstudent achievement, retention rates, special education placements, and social skills.[¬e]""', 'Page 91:\n[¬s]""The purpose o f the FDK program in the Armstrong School District is to teach\nchildren a rich, meaningful, and balanced curriculum of skills and information through\nage-appropriate activities that encourage children to want to learn. The goal of the\nprogram is to create a safe learning environment and provide developmentaily\nappropriate activities for kindergarten students, as well as foster on-going support and\nparental involvement.[¬e]""']",NA,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],"['Page 118:\n[¬s]""Maximum class size for FDK was established as 15, less than the School\nDistrict\'s half-day kindergarten class size of 20.[¬e]""']",NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],"['Page 118:\n[¬s]""The FDK teachers were all dual certified, holding\na reading specialist’s certificate and at least one other teaching certification.[¬e]""']",NA,,NA,38,,NA,5,,"['Page 52:\n[¬s]""Full-day kindergarten (FDK), which is approximately 6 to 6.5 hours and equal to the amount of time the other children attend school.""\n""Half-day kindergarten (HDK). which is a shortened day of usually 2.5 to 3 hours\neither in the morning or afternoon.[¬e]""']",210,,['Qualitative'],"['Page 180:\n[¬s]""Another limitation to this study was that it was non-experimental in design and\nlacks the validity and reliability of experimental research (Kauffman. Pianta. & Cox.\n2000). Ethical considerations must be considered when examining the effects of\nintervention for at-risk students. This is especially apparent when considering an\nintervention such as FDK, which may be viewed by some in the community as a more\ndesirable program than HDK.[¬e]""', 'Page 181:\n[¬s]""Additionally, a drawback to this study was the non-comparability of groups.\nStudent screener scores on the Armstrong School District Successful Kids Screening tool\ndiffered significantly between groups upon entrance to kindergarten. The HDK group\nscored significantly higher than the FDK group; therefore it can be concluded that the\nFDK group was at greater risk to begin with.[¬e]""']",NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['No/Unclear'],NA,NA,,['No'],NA,NA,,['Yes'],NA,NA,,"['Gender', 'Educational attainment']","['Page 103:\n[¬s]""Fifty-eight percent of\nthis sample was males and 42 percent were females[¬e]""']",NA,,['No'],NA,NA,
71101088,Pope (1995),1995,['EY_Extra hours'],NA,,"['Page 3:\n[¬s]""Ful1-Day Parochial Kindergarten Program[¬e]""']",NA,,"['Page 90:\n[¬s]""Full-dav Kindergarten — Programs which operate for\nfive or more hours every day.[¬e]""']",NA,,"['Page 8:\n[¬s]""This study was designed to assess mathematics and\nreading scores at the end of the third grade of students who\nattended all-day and half-day kindergarten programs and\nstudents without kindergarten.[¬e]""']",NA,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,"kindergartens are typically large classes, and this study did not indicate otherwise.",,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,NA,38,,NA,5,,"['Page 90:\n[¬s]""Full-dav Kindergarten — Programs which operate for\nfive or more hours every day.[¬e]""', 'Page 91:\n[¬s]""Half-dav kindergarten — Programs which operate for two\nand a half hours per session. These sessions are conducted\nin the morning and again in the afternoon, but for two\nseparate groups of students.[¬e]""']",150,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,['No/Unclear'],"['Page 79:\n[¬s]""No. of\nVariable\nStudents Mean SD Mode Median\nStudents Age, months\nAt Kindergarten (*) 194\n27\nAt First Grade\n61.9 3.1\n51 68\n72.2 4.6 66 79[¬e]""']",NA,,['No'],NA,NA,,['Yes'],NA,NA,,"['Gender', 'Socio-economic status']","['Page 78:\n[¬s]""Gender\nMale\nFemale""\n""104\n11[¬e]""', 'Page 78:\n[¬s]""Race\nAfrican-American\nCaucasian\nTotal""\n""106\n115\n221[¬e]""']",NA,,['No'],NA,NA,
71101090,Robin (2006),2006,['EY_Extra hours'],NA,,"['Page 6:\n[¬s]""the extended-duration program[¬e]""']",NA,,"['Page 7:\n[¬s]""This program was designed to be\nmore attractive to working parents due to daily operating hours from 7:30am to 3:30pm, and an academic\ncalendar beginning in late August and running through the end of June.[¬e]""']",NA,,"['Page 5:\n[¬s]""1.What are the effects of attending an extended-day, extended-year public school on children’s\nlearning in literacy and mathematics by the end of the preschool year?\n2. If learning gains are evident for children in the extended duration school, are these gains\nsustained through kindergarten and beyond?[¬e]""']",NA,,['School or group of schools'],"['Page 7:\n[¬s]""In 1998, the district involved in this study began an extended-day, extended-year program for children\nin prekindergarten through grade 8 as a district-wide magnet school.[¬e]""']",NA,,['Unclear/ Not specified'],"['Page 6:\n[¬s]""curriculum training and\nother oversight was provided by the school district.[¬e]""']",Not by the researcher but by the school district.,,['Students'],NA,NA,,['Large group/class teaching (+6)'],"['Page 7:\n[¬s]""two classrooms were comprised of 16 4-year-olds, and one classroom offered a mixed-age\nprogram with eight 4-year-olds and eight 5-year-olds.[¬e]""']",NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],"['Page 7:\n[¬s]""7:30am to 3:30pm,[¬e]""']",NA,,['Class teachers'],"['Page 7:\n[¬s]""Each room was staffed by a certified teacher and\na teaching assistant.[¬e]""']",NA,,"['Page 1:\n[¬s]""45\nweeks[¬e]""']",45,,NA,5,,"['Page 2:\n[¬s]""The treatment group continued to receive 8 hours a day for 45 weeks, and the\ncontrol group received 6 hours a day for 41 weeks[¬e]""']",120,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,['The developer'],NA,NA,,No,,NA,NA,NA,,NA,NA,NA,,['Yes'],NA,NA,,"['Educational attainment', 'Gender', 'Socio-economic status', 'Other (please specify)']",NA,"race, ethnicity",,['No'],NA,NA,
71101091,Saam (2005),2005,['EY_Extra hours'],NA,,"['Page 2:\n[¬s]""full-day kindergarten\n(FDK)[¬e]""']",NA,,"['Page 2:\n[¬s]""full-day kindergarten\n(FDK)[¬e]""']",NA,,NA,NA,,['University/ researcher design'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Large group/class teaching (+6)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,NA,38,,"['Page 4:\n[¬s]""Full-day Versus Half-day[¬e]""']",5,,NA,180,,['No implementation details provided.'],NA,NA,,['No'],NA,NA,,"['Is this an EEF evaluation?', 'The developer']",NA,NA,,Yes,,['No/Unclear'],NA,NA,,['No'],NA,NA,,['Yes'],NA,NA,,"['Educational attainment', 'Socio-economic status']","['Page 5:\n[¬s]""Students Passing and Not Passing the Mathematics and Language Arts\nPortion of the State Achievement Test""\n""Figure 1[¬e]""', 'Page 6:\n[¬s]""Fifty-four percent of the full-day kin-\ndergarten students are recorded as free\nmeal code; 37 percent are recorded as paid\nmeal code . Fifty-six percent of the half-\nday kindergarten students are recorded\nas paid meal code (59 percent of morning\nand 52 percent of afternoon); 35 percent are\nrecorded as free meal code [¬e]""']",NA,,['No'],NA,NA,
71101071,Scott (2007),2007,['EY_Extra hours'],NA,,"['Page 113:\n[¬s]""full-day\nkindergarten program[¬e]""']",NA,,"['Page 113:\n[¬s]""full-day\nkindergarten program[¬e]""']",NA,,"['Page 6:\n[¬s]""This research tested the effectiveness of a full-day kindergarten program for\nchildren demonstrating risk factors associated with school failure.[¬e]""']",NA,,['School or group of schools'],NA,NA,,['No'],NA,NA,,['Students'],NA,NA,,['Small group/intensive support (3-5)'],NA,NA,,['No'],NA,NA,,['No'],NA,NA,,['During regular school hours '],NA,NA,,['Class teachers'],NA,NA,,NA,38,,NA,5,,"['Page 81:\n[¬s]""State determinations of what is considered to be a full school day vary from as low as 2.0\nhours to 7.0 hours per day (Council of Chief State School Officers, 2000 [CCSSO]). State\ndefinitions of half-day programs range from 1.5 hours to 6.0 hours. This makes\ncomparisons across states, and even within some states, difficult.[¬e]""']",180,,['No implementation details provided.'],NA,NA,,['Yes (Please add details)'],"['Page 122:\n[¬s]""Full-day kindergarten was not provided by the school district. It was possible,\nhowever, for a parent to enroll their child in full-day kindergarten and pay a fee for the\nadditional time. The cost of the full-day program was based on a sliding scale. Children\nwho qualified for free lunch were charged $25.00 per week; those that qualified for\nreduced lunch were charged $40.00 per week, and children with no lunch subsidy were\ncharged $70.00 per week. There was no additional fee for families of children in the On-\nTrack program.[¬e]""']",NA,,['The developer'],NA,NA,,No,,['Yes'],NA,NA,,['No'],NA,NA,,['Yes'],NA,NA,,"['Educational attainment', 'Gender', 'Socio-economic status', 'Other (please specify)']",NA,"age, ethnicity",,['No'],NA,NA,
