id,pub_author,pub_year,strand_raw,strand_info,sample_analysed_info,strand_CLEAN,sample_analysed_ht,part_gen_raw,sample_analysed_CLEAN,part_gen_ht,part_gen_info,fsm_prop_info,part_gen_CLEAN,fsm_prop_ht,fsm_perc_info,fsm_prop_CLEAN,fsm_perc_ht,fsm_info_info,fsm_perc_CLEAN,fsm_info_ht,fsm_na_raw,fsm_info_CLEAN,fsm_na_info,base_n_treat_ht,fsm_na_CLEAN,base_n_treat_info,base_n_cont_ht,base_n_treat_CLEAN,base_n_cont_info,base_n_treat2_ht,base_n_cont_CLEAN,base_n_treat2_info,base_n_treat3_ht,base_n_treat2_CLEAN,base_n_treat3_info,n_treat_ht,base_n_treat3_CLEAN,n_treat_info,n_cont_ht,n_treat_CLEAN,n_cont_info,n_treat2_ht,n_cont_CLEAN,n_treat2_info,n_cont2_ht,n_treat2_CLEAN,n_cont2_info,attri_raw,n_cont2_CLEAN,attri_ht,attri_info,attri_treat_ht,attri_CLEAN,attri_treat_info,attri_perc_ht,attri_treat_CLEAN,attri_perc_info,attri_perc_CLEAN
38296632,King (2015),2015,"['Small group tuition', 'Phonics']",NA,174,,NA,['Mixed gender'],,NA,43,NA,,NA,62 ,,NA,NA,,NA,NA,,NA,"['Page 10:\n[¬s]""100[¬e]""']",,100,"['Page 10:\n[¬s]""101[¬e]""']",,101,NA,,NA,NA,,NA,"['Page 21:\n[¬s]""86[¬e]""']",,86,"['Page 21:\n[¬s]""92[¬e]""']",,92,NA,,NA,NA,,NA,['Yes'],,"['Page 19:\n[¬s]""In terms of intention to treat, there was an overall attrition rate of 11.4%, comprising 14% of the treatment group and 8.9% of the control group who did not sit the NGRT post-test. Of the total attrition of 23 pupils, 13% left for primary schools outside of the area and 26% were lost because they moved to secondary schools which were not originally in the trial and which declined to participate. In addition, absence on the day of the test was the main cause of attrition, accounting for 60% of the 23 pupils missing the NGRT post-test. Figure 1 shows that there was some subversion of the random allocation whereby three children were accidentally swapped from the treatment to the control group and a further three pupils were erroneously swapped from the control group to the treatment group. However, these were analysed as intended (intention to treat). This swapping of pupils occurred within the same primary school.[¬e]""']",NA,"['Page 19:\n[¬s]""14%[¬e]""']",,14,"['Page 19:\n[¬s]""11.4%[¬e]""']",,11.4,
40398942,Kitmitto (2018),2018,"['Metacognition and self-regulation', 'Oral language interventions']",NA,8015,,"['Page 22:\n[¬s]"" pupil n = 3,961""\n""pupil n = 4,054[¬e]""']",['Mixed gender'],,"['Page 26:\n[¬s]"" 47.8%""\n"" 49.2%[¬e]""']",49.2,NA,,NA,26.05,,"['Page 26:\n[¬s]"" 27.4%""\n"" 24.7%[¬e]""']",NA,,NA,NA,,NA,"['Page 22:\n[¬s]""Treatment""\n""n = 4,488[¬e]""']",,4488,"['Page 22:\n[¬s]""Waitlist control""\n""n = 4,478[¬e]""']",,4478,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['Yes'],,"['Page 17:\n[¬s]""Because more than 10% of the pupil observations analysed were missing the primary outcome variables or the baseline KS1 test scores, the pattern of missingness was investigated (Appendix I).[¬e]""', 'Page 21:\n[¬s]""Although the evaluation lost 2.4% of schools (five of 205) after assignment, the lost schools represented only 1.1% of the pupils because they were small schools compared with the schools remaining in the sample. Of those pupils not lost to school attrition, 454 of the 4,415 pupils in treatment schools and 394 of the 4,448 pupils in control schools were not included in any of our primary analysis due to missing data. [¬e]""', 'Page 6:\n[¬s]""Eleven percent of pupils who started the trial were missing the primary outcome variables or baseline KS1 test scores and so were not included in the final analysis.[¬e]""']",NA,"['Page 22:\n[¬s]""Treatment""\n""n = 4,488""\n""Analysed""\n""n = 3,961[¬e]""']",,11.742,"['Page 22:\n[¬s]""Treatment""\n""n = 4,488""\n""Waitlist control""\n""n = 4,478""\n""Analysed""\n""n = 3,961""\n""Analysed""\n""n = 4,054[¬e]""']",,10.606,
38296633,Lloyd (2015),2015,['Peer tutoring'],NA,2736,,"['Page 24:\n[¬s]""1,313 participating pupils) were randomly allocated to receive the intervention""\n""1,423 participating pupils) to the control condition[¬e]""', 'Page 5:\n[¬s]""2,736 pupils""\n""120 classes""\n"" ten participating schools (1,370 in Year 7 and 1,366 in Year 9)[¬e]""']",['Mixed gender'],,"['Page 12:\n[¬s]"" ensure that the demographic characteristics of pupils were similar in terms of gender, FSM, EAL and ethnicity[¬e]""']",50,NA,,NA,20.249 ,,NA,"Overall, 20.249% (554) of students received FSM. Percentage of students receiving FSM by year and group  yr 7 Intervention class  19.479% Yr 7 Control class  19.916% Yr 9 Intervention class  21.785% Yr 9 Control class  19.858%",,"['Page 28:\n[¬s]""Number of pupils in trial 127 143 144 140[¬e]""']",NA,,NA,"['Page 24:\n[¬s]""1,313 participating pupils) were randomly allocated to receive the intervention[¬e]""']",,1313,"['Page 24:\n[¬s]""1,423 participating pupils) to the control condition[¬e]""']",,1423,NA,,NA,NA,,NA,"['Page 29:\n[¬s]""625[¬e]""']",,625,"['Page 29:\n[¬s]""681[¬e]""']",,681,NA,,NA,NA,,NA,['Yes'],,"['Page 24:\n[¬s]""After randomisation and pre-testing, no classes dropped out of the study. Thus, there was no attrition at the level of randomisation. However, a number of pupils did not complete the post-test. The number of pupils in the intervention arm that were lost to follow-up was 66 pupils (25 in Year 7 and 41 in Year 9). The loss to follow-up in the control arm was 85 pupils (36 in Year 7 and 49 in Year 9). Overall, the proportion of pupils allocated to intervention and to the control group lost to follow-up was approximately 5 per cent and 6 per cent respectively.""\n""In addition, we eliminated from the analysis those who did not have a valid Overall Reading score.""\n""We identified 8 such students in the intervention groups (2 in Year 7 and 6 in Year 9) and 2 in the control groups (1 in Year 7 and 1 in Year 9).""\n""The final number of pupils who had valid post-test data and were thus identified as eligible for unadjusted primary analysis was 1,239 (94 per cent of those allocated) in the intervention arm (625 who[¬e]""', 'Page 25:\n[¬s]""started in Year 7 and 614 in Year 9) and 1,336 (94 per cent of those allocated) in the control arm (681 who started in Year 7 and 655 in Year 9).""\n""However, it is important to note that further participants were excluded from adjusted primary and secondary analysis due to missing pupil level covariates capturing relevant socio-demographics (e.g. whether the pupil qualified for free school meals, EAL, ethnic group, sex and month of birth) in the data received from the National Pupil Database (NPD). Furthermore, pupils who did not complete the Passage Comprehension pre-test were also excluded. In the intervention arm, 2 Year 7 pupils and 3 Year 9 pupils were excluded from adjusted analysis due to not having socio-demographic or valid pre- test data. As for the control arm, 4 Year 7 pupils and 1 Year 9 pupil were excluded from adjusted analysis due to not having socio-demographic data or valid pre-test data.[¬e]""']",NA,"['Page 24:\n[¬s]"" 1,313[¬e]""', 'Page 26:\n[¬s]""625""\n""614""\n""A further 5 pupils in the intervention arm""\n""were excluded[¬e]""']",,6.0167,"['Page 24:\n[¬s]""1,313 participating pupils) were randomly allocated to receive the intervention""\n""1,423 participating pupils) to the control condition[¬e]""', 'Page 26:\n[¬s]""625""\n""614""\n""681""\n""655""\n""A further 5 pupils in the intervention arm and 5 in the control arm were excluded from adjusted analyses[¬e]""']",,6.25,
38296634,Lloyd (2015),2015,['Peer tutoring'],NA,6472 ,,"['Page 5:\n[¬s]""6,472 pupils (3,305 in Year 3 and 3,167 in Year 5)[¬e]""']",['No information provided'],,NA,NA,NA,,NA,22.7 ,,"['Page 26:\n[¬s]""Between one fifth and a quarter of pupils were eligible for FSM[¬e]""', 'Page 31:\n[¬s]""Amongst the 554 Year 3 pupils eligible for FSM""\n"" Year 5 sample, which comprised 535 pupils eligible for FSM,[¬e]""', 'Page 33:\n[¬s]""There were 338 Year 3 pupils eligible for FSM who were included in the analysi[¬e]""']",NA,,NA,NA,,NA,"['Page 24:\n[¬s]""1,702 Year 3 pupils""\n""in the intervention condition[¬e]""']",,1702,"['Page 24:\n[¬s]""3,180 participating pupils) to the control condition[¬e]""']",,3180,"['Page 24:\n[¬s]""1,590 Year 5 pupils in the intervention condition[¬e]""']",,1590,NA,,NA,"['Page 27:\n[¬s]""1,702[¬e]""']",,1702,"['Page 27:\n[¬s]""1,603[¬e]""']",,1603,NA,,NA,NA,,NA,['Yes'],,"['Page 24:\n[¬s]""After randomisation and pre-testing, 3 schools failed to complete the post testing: 1 from the intervention arm and 2 from the control arm, Two of the schools were unable to complete the testing within the time frame due to technical / IT issues, and one school was no longer in contact with either the Durham Team nor the local authority. The number of pupils in the intervention arm lost to follow-up was 486 pupils (276 in Year 3 and 210 in Year 5). The loss to follow-up in the control arm was 517 pupils (243 in Year 3 and 274 in Year 5). Overall, the proportion of pupils allocated to intervention and to group lost to follow-up was 15% and 16% respectively.[¬e]""', 'Page 25:\n[¬s]""However, it is important to note that further participants were excluded from adjusted primary analysis due to missing pupil level covariates capturing baseline test scores in maths or relevant socio- demographics (e.g. whether the pupil qualified for free school meals, EAL, ethnic group, sex and month of birth). In the intervention arm, 41 Year 3 pupils and 5 Year 5 pupils were excluded from adjusted analysis due to not having pre-test measure. A further 2 pupils were excluded for missing socio- demographics. In total, 98 pupils in the intervention arm were excluded from the adjusted analysis sample. As for the control arm, 33 Year 3 pupils and 30 Year 5 pupils were excluded from adjusted analysis due to not having pre-test measure. One pupil was excluded due to missing key socio- demographics. In total, 64 pupils in the control arm were excluded from the adjusted analysis sample[¬e]""']",The attrition for the adjusted sample does not fully match the final adjusted sample numbers given in Table 6 and 7. The errors may be that instead of reporting a loss of 33 Y3 control pupils the loss is in fact 30 and that instead of reporting a loss of 5 Y5 intervention pupils the loss is 52. ,"['Page 24:\n[¬s]""3,292""\n"" 2,806[¬e]""']",,14.763,"['Page 24:\n[¬s]""3,292""\n""3,180""\n""2,806""\n""2,663[¬e]""']",,15.497,
38296635,Lord (2015),2015,['One to one tuition'],NA,291,,NA,['Mixed gender'],,NA,"Female   Intervention  59/149 = 40% Control  64/142 = 45% Overall  123/291 = 42.3%  From Table 8, pg20.",NA,,NA,NA,,NA,"Eligible for FSM  Intervention  82/149 = 55% Control  85/142 = 60% Overall  167/191 =57.4%  From Table 7, pg20.",,NA,NA,,NA,"['Page 19:\n[¬s]""186[¬e]""']",,186,"['Page 19:\n[¬s]""187[¬e]""']",,187,NA,,NA,NA,,NA,"['Page 22:\n[¬s]""149[¬e]""', 'Page 23:\n[¬s]""155[¬e]""']",,149,"['Page 22:\n[¬s]""142[¬e]""', 'Page 23:\n[¬s]""147[¬e]""']",,"142 (pre), 147 (post)",NA,,NA,NA,,NA,['Yes'],,"['Page 20:\n[¬s]""1. Missing data at baseline (from not completing the baseline test) is low, and in line with normal absences expected on any given day: 355 of the 373 randomised pupils sat the baseline test. 2. One pupil was withdrawn from the trial due to behavioural difficulties in intervention sessions. This pupil did not sit the follow-up test. A further seven pupils left their school (moved away) during the course of the year and therefore did not sit the follow-up test.""\n"" In addition to the reasons for not completing the follow-up test in Note 2 above (and a few usual absences on the day), one of the schools did not administer the tests fully. In this school, one class did not complete the test, and in another class half the pupils did not complete the test. (Note that this school had four classes of Year 7 pupils in total and all four classes had pupils involved in the trial.)[¬e]""']",NA,"['Page 19:\n[¬s]""186""\n""37[¬e]""']",,20%,"['Page 20:\n[¬s]""22%[¬e]""']",,22%,
38296636,Lord (2017),2017,NA,NA,"Final Analysis   Intervention (Arm 1, 2, 3, 4, 5, 6, 7, 8 and 9 combined)  20,515 pupils Control  10,280 pupils  Overall  30,795",,NA,['Mixed gender'],,NA,"Proportion of males and females for the sample is not provided, therefore would assume the sample is mixed gender.",NA,,NA,NA,,"['Page 33:\n[¬s]"" the overall standard deviation of the percentage everFSM""\n""was 20.7[¬e]""']",NA,,NA,NA,,NA,"['Page 30:\n[¬s]""Arm 8 ResearchEd passive""\n""Arm1 IEE passive""\n""Arm 3 How2s passive""\n""Arm 5 CEM passive""\n""n=2632""\n""n=2384""\n""n=2474""\n""n=2297[¬e]""']",,9787,"['Page 30:\n[¬s]""n=10917""\n""Arm 10 Control[¬e]""']",,10917,"['Page 30:\n[¬s]""Arm 6 CEM active""\n""Arm 7 CEM active""\n""Arm 9 ResearchEd active""\n""Arm 2 IEE active""\n""Arm 4 How2s active""\n""n=2231""\n""n=2515""\n""n=2220""\n""n=2373""\n""n=2570[¬e]""']",,11909,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['Yes'],,"['Page 20:\n[¬s]""Pupil-level missing data, however, through individuals not having a full complement of test scores at baseline and follow-up, accounted for 6%.[¬e]""', 'Page 30:\n[¬s]""Not analysedg n=93 Not analysed n=170 Not analysed n=137 Not analysed n=122 Not analysed n=123 Not analysed n=151 Not analysed n=129 Not analysed n=158 Not analysed n=98[¬e]""', 'Page 33:\n[¬s]"" Pupil-level missing data, however—through individuals not having a full complement of test scores at baseline and follow-up— accounted for 6% (1,818 of the 32,613 pupil results in the trial).[¬e]""', 'Page 71:\n[¬s]""pupil level attrition is approximately 6% for the primary analyses[¬e]""']",Treatment Group Attrition  Study 1  Passive and Control - 5.221 (coded) Study 2  Active and Control - 5.625  Overall Attrition  Study 1  Passive and Control - 5.544% (coded) Study 2  Active and Control - 5.725%,"['Page 30:\n[¬s]""Arm 8 ResearchEd passive""\n""Arm1 IEE passive""\n""Arm 3 How2s passive""\n""Arm 5 CEM passive""\n""Not analysedg n=93""\n""Not analysed n=137""\n""Not analysed n=123""\n""Not analysed n=158[¬e]""']",,5.221,"['Page 30:\n[¬s]""Not analysedg n=93 Not analysed n=170 Not analysed n=137 Not analysed n=122 Not analysed n=123 Not analysed n=151 Not analysed n=129 Not analysed n=158 Not analysed n=98[¬e]""']",,5.544%,
38296637,Lord (2017),2017,NA,NA,452796,,NA,['Mixed gender'],,NA,NA,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,"['Page 16:\n[¬s]""Arm 2 IEE (school n = 2,500; pupil n = 92,465)""\n""Arm 1 CEM (school n = 2,500; pupil na = 93,864)""\n""Arm 3 ResearchEd (school n = 2,500; pupil n = 91,854)""\n""Arm 4 How2s (school n = 2,500; pupil n = 93,218)[¬e]""']",,"School n = 10,000 Pupils, n = 371,401","['Page 16:\n[¬s]""(school n = 2,500; pupil n = 95,378)[¬e]""', 'Page 8:\n[¬s]"" control arm of 2,500 schools[¬e]""']",,"school n = 2,500  pupil n = 95,378  ",NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['Yes'],,"['Page 12:\n[¬s]""Minimal and unbiased attrition was anticipated as this trial used administrative NPD data only.[¬e]""']",NA,NA,,6.11%,NA,,6.12%,
38296638,Lord (2017),2017,NA,NA,"(1) the baseline cohort of responses (N = 515), (2) the follow-up cohort of responses (N = 171) Sub-sample of respondents who completed the survey at baseline and follow up (N = 114)",,NA,['Mixed gender'],,NA,NA,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,The wanted to target schools with both higher and lower than average levels of school-level free school meals (FSM) and Pupil Premium percentages ,"['Page 20:\n[¬s]""baseline cohort of responses (N = 515)[¬e]""']",,515,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
38296639,Lord (2018),2018,['Parental engagement'],NA,422,,"['Page 35:\n[¬s]""Schools 115""\n""(51; 64)""\n""Pupils 4221""\n""(1736; 2485)[¬e]""']",['Mixed gender'],,NA,further details not provided,NA,,NA,See Table 6  Intervention 36%   Control 35%,,NA,NA,,NA,NA,,NA,"['Page 31:\n[¬s]""3428[¬e]""']",,3428,"['Page 31:\n[¬s]""3725[¬e]""']",,3725,NA,,NA,NA,,NA,"['Page 36:\n[¬s]""1752[¬e]""']",,1752,"['Page 36:\n[¬s]""2521[¬e]""']",,2521,NA,,NA,NA,,NA,['Yes'],,"['Page 11:\n[¬s]""27% school-level attrition at follow-up[¬e]""', 'Page 31:\n[¬s]""Table 4: Attrition rate from randomisation to primary analysis[¬e]""']",NA,"['Page 31:\n[¬s]""50%[¬e]""']",,50,"['Page 31:\n[¬s]""41%[¬e]""']",,41,
68655339,Lord (2021),2021,"['Oral language interventions', 'Metacognition and self-regulation']",NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
68655340,Lordan (2019),2019,NA,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
38296640,Manchester (2015) 1_1,2015,['Social and emotional learning'],NA,1134  ,,NA,['Mixed gender'],,NA,50.1% female students (see table 2) at randomisation,NA,,NA,31.6,,NA,NA,,NA,NA,,NA,"['Page 17:\n[¬s]""Figure 1: Flow of schools and children through the main trial.[¬e]""']",,855,"['Page 17:\n[¬s]""Figure 1: Flow of schools and children through the main trial.[¬e]""']",,850,NA,,NA,NA,,NA,"['Page 19:\n[¬s]""642[¬e]""']",,642,"['Page 19:\n[¬s]""492[¬e]""']",,492,NA,,NA,NA,,NA,['Yes'],,"['Page 16:\n[¬s]""For the Year 5 cohort (N = 1,705) there was 16%\n(N = 268) attrition at the school level and 19% (N = 320) at the pupil level.[¬e]""', 'Page 17:\n[¬s]""Figure 1: Flow of schools and children through the main trial.[¬e]""']","Note  Figure 1 only counts attrition due to absence, changing schools or not sitting test, other reasons are omitted. Hence the attrition in this extraction is higher than that in the study.","['Page 17:\n[¬s]""Figure 1: Flow of schools and children through the main trial.[¬e]""']",,27.134,NA,,34.486%,
38296643,Maxwell (2014),2014,"['One to one tuition', 'Mentoring']",NA,391,,NA,['Mixed gender'],,"['Page 26:\n[¬s]""In terms of FSM, gender and the pre-test measure, randomisation resulted in intervention and control group samples that were comparable at baseline.[¬e]""']",46.5  ,NA,,NA,30,,NA,NA,,NA,NA,,NA,"['Page 22:\n[¬s]""Allocated to intervention (n=252)[¬e]""']",,252,"['Page 22:\n[¬s]""Allocated to control (n=249)[¬e]""']",,249,NA,,NA,NA,,NA,"['Page 52:\n[¬s]""199[¬e]""']",,199,"['Page 52:\n[¬s]""192[¬e]""']",,192,NA,,NA,NA,,NA,['Yes'],,"['Page 15:\n[¬s]"" there were significant fidelity issues in the implementation of the TextNow Transition Programme[¬e]""']",NA,"['Page 21:\n[¬s]""Of the 252 pupils""\n"" 199 intervention pupils were entered into the analysis of the primary outcome.[¬e]""']",,21 ,"['Page 46:\n[¬s]"" an attrition rate of 22%.[¬e]""']",,22,
38296644,Maxwell (2014),2014,['Summer schools'],NA,182,,"['Page 20:\n[¬s]"" 93 pupils from the intervention group were entered into the analysis.""\n"" 89 pupils from the control group were entered into the analysis.[¬e]""']",['Mixed gender'],,NA,49,NA,,NA,34,,NA,Proportion of children eligible for FSM in this sample of urban schools (32.1%) in northern England is significantly higher than the national average (16.3%). ,,NA,NA,,NA,"['Page 21:\n[¬s]""n=101[¬e]""']",,101,"['Page 21:\n[¬s]""n=104[¬e]""']",,104,NA,,NA,NA,,NA,"['Page 49:\n[¬s]""93[¬e]""']",,93,"['Page 49:\n[¬s]""89[¬e]""']",,89,NA,,NA,NA,,NA,['Yes'],,NA,NA,"['Page 21:\n[¬s]""n=8[¬e]""']",,8,NA,,11,
38296641,Maxwell (2015),2015,['Oral language interventions'],NA,38  ,,"['Page 18:\n[¬s]""School 21""\n"" 20 students at follow-up""\n""Control School""\n""18 students at follow-up[¬e]""']",['Mixed gender'],,"['Page 17:\n[¬s]"" (14 females, 21 males and 1 student did not record gender). At the control school 19 Year 7 pupils were available (12 females, 7 males[¬e]""']",68.42,NA,,NA,NA,,NA,NA,,NA,['No SES/FSM Information Provided'],,NA,"['Page 18:\n[¬s]""36 students at initial testing[¬e]""']",,36,"['Page 18:\n[¬s]""19 students at initial testing[¬e]""']",,19,NA,,NA,NA,,NA,"['Page 22:\n[¬s]""ntervention school (n = 20)[¬e]""']",,20,"['Page 22:\n[¬s]""Control school (n = 18)[¬e]""']",,18,NA,,NA,NA,,NA,['Yes'],,NA,NA,"['Page 18:\n[¬s]""36 students at initial testing""\n""20 students at follow-up[¬e]""']",,44.4,"['Page 18:\n[¬s]""At School 21, of the 36 students who took the post-test 20 students (10 males, 9 females and 1 student did not record gender) were available on the day of the post-test. In the control school 18 (11 females and 7 males) of the original 19 students who were tested in September 2013 took part in the test in June 2014[¬e]""']",,30.91,
38296642,Maxwell (2018),2018,NA,NA,9 schools 10 early career teachers,,NA,NA,,NA,NA,NA,,NA,Table 6 shos percentage of Ever 6 FSM for all school at start of the programme - two of these did not complete the programme percentage ranges from 13% to 80%,,"['Page 24:\n[¬s]""Ever 6 FSM[¬e]""']",NA,,"['Page 12:\n[¬s]""eligibility criteria for schools participating in the RETAIN programme were: 1. having a level of socio-economic disadvantage equal to, or above, the average for Cornwall as a whole, using \x91Ever 6 FSM\x92 as a proxy measure for disadvantage;1 the threshold for eligibility was initially set at 30% or more Ever 6 FSM pupils and subsequently lowered to 20% or more due to difficulties in recruiting sufficient schools;""\n"" In the second recruitment phase, applying the revised eligibility (Ever 6 FSM of 20%+)[¬e]""']",NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,NA,
38296645,McNally (2014),2014,NA,NA,"Unclear how many participants are included in the sample.   In the final analysis there were 14 schools in the intervention group and 10 schools in the control group, however exactly how many pupils this includes. ",,NA,['Mixed gender'],,NA,"Male pupils in Final Sample   Treatment  51% Control  51.9%  From Table 3, pg21.",NA,,NA,FSM pupils in Final Sample   Treatment  21.5% Control  23.5%,,NA,NA,,NA,NA,,NA,"['Page 6:\n[¬s]""19 schools were allocated to the intervention group[¬e]""']",,19,"['Page 6:\n[¬s]""17 schools to a wait-list control group,[¬e]""']",,17,NA,,NA,NA,,NA,"['Page 7:\n[¬s]""37 schools were recruited into the trial. However, a high level of attrition occurred between the first and second round of testing, and resulted in only 14 treatment schools and 10 control schools completing the post-intervention testing.[¬e]""']",,14,"['Page 7:\n[¬s]""37 schools were recruited into the trial. However, a high level of attrition occurred between the first and second round of testing, and resulted in only 14 treatment schools and 10 control schools completing the post-intervention testing.[¬e]""']",,10,NA,,NA,NA,,NA,['Yes'],,"['Page 7:\n[¬s]""37 schools were recruited into the trial. However, a high level of attrition occurred between the first and second round of testing, and resulted in only 14 treatment schools and 10 control schools completing the post-intervention testing.[¬e]""']",NA,NA,,26%,"['Page 7:\n[¬s]""37 schools were recruited into the trial. However, a high level of attrition occurred between the first and second round of testing, and resulted in only 14 treatment schools and 10 control schools completing the post-intervention testing.[¬e]""']",,33%,
38296646,McNally (2016) 1_2,2016,['Digital technology'],NA,"Included in the Final Analysis   Treated schools  ICT group  290 pupils Non-ICT group  277 pupils Controls  310 pupils  Overall = 877 pupils  Control Schools  Controls  1024  Total pupils in sample = 1901  From Figure 1, pg21.",,"['Page 21:\n[¬s]""a total of 1,901 pupils (877 in treatment schools and 1,024 in control schools), almost 85% of the randomised sample[¬e]""']",['Mixed gender'],,NA,"The sample is mixed, although the percentage of each gender in the sample is unclear. ",NA,,NA,NA,,NA,"FSM Eligible (school level)  Intervention  20% Control  21%  From Table 7, pg26.",,NA,NA,,NA,"['Page 22:\n[¬s]""Allocated to intervention (school n = 26; pupil n = 1,083)[¬e]""']",,1083,"['Page 22:\n[¬s]""Allocated to control (school n = 25; pupil n = 1,158)[¬e]""']",,1158,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['Yes'],,NA,NA,"['Page 22:\n[¬s]""Allocated to intervention (school n = 26; pupil n = 1,083)""\n""Analysed (school n = 24; pupil n = 877):[¬e]""']",,19%,"['Page 22:\n[¬s]""Allocated to intervention (school n = 26; pupil n = 1,083)""\n""Analysed (school n = 24; pupil n = 877):""\n""Analysed (school n = 24; pupil n = 1,024)""\n""Allocated to control (school n = 25; pupil n = 1,158)[¬e]""']",,15.2%,
38296647,Menzies (2015),2015,['Extending school time'],NA,549,,"['Page 20:\n[¬s]""Intervention Group Analysed (n=283) School 1 (n=75) School 2(n=64) School 3(n=78) School 4(n=66)""\n""Control Group Analysed (n=266) School 1 (n=63) School 2(n=81) School 3(n=78) School 4(n=44)[¬e]""']",['Mixed gender'],,NA,48,NA,,NA,62,,NA,NA,,NA,NA,,NA,"['Page 20:\n[¬s]""284""\n""41[¬e]""']",,325,"['Page 20:\n[¬s]""247""\n""41[¬e]""']",,288,NA,,NA,NA,,NA,NA,,325,NA,,288,NA,,NA,NA,,NA,['Yes'],,"['Page 20:\n[¬s]""Did not accept invitation to attend intervention""\n""Lost to follow up[¬e]""']",NA,"['Page 20:\n[¬s]""284)""\n""41""\n""42[¬e]""']",,13,"['Page 20:\n[¬s]""613""\n""22""\n""42[¬e]""']",,10,
38296648,Menzies (2016),2016,NA,NA,NA,,"['Page 27:\n[¬s]""In total 7 out of 12 intervention schools (1,133 of 2,101 pupils) and all 12 control schools (1,717 of 1,973 pupils) completed the primary outcome assessment;[¬e]""']",['Mixed gender'],,NA,"Female pupils (As Analysed)  Intervention  553/1119 (982 missing) = 49.4% Control  736/1665 (308 missing) =  44.2%  From Table 6, pg31.",NA,,NA,NA,,NA,"Eligible for FSM   Intervention  385/1119 (82 missing) = 34.4% Control  595/1665 (308 missing) = 35.7%  From Table 6, pg31.",,NA,NA,,NA,"['Page 28:\n[¬s]""Intervention (school n=12; pupil n=2,101)[¬e]""']",,2101,"['Page 28:\n[¬s]""Control (school n=12; pupil n=1,973)[¬e]""']",,1973,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,['Yes'],,"['Page 28:\n[¬s]""Intervention (school n=12; pupil n=2,101)""\n""Control (school n=12; pupil n=1,973)""\n""Analysed School n=7 Pupil n=1,119""\n""Analysed School n=12 Pupil n=1,665[¬e]""']",NA,"['Page 28:\n[¬s]""Intervention (school n=12; pupil n=2,101)""\n""Analysed School n=7 Pupil n=1,119[¬e]""']",,47%,NA,,32%,
41425840,Menzies (2016),2016,"['Extending school time', 'Arts participation']",NA,701,,"['Page 5:\n[¬s]"" The pilot trial involved 361 Year 5 and 6 pupils in 18 schools; the main trial involved 2,306 Year 4, 5 and 6 pupils in 38 schools[¬e]""']",['Mixed gender'],,NA,"See tale 6 (p.30) for pilot study (50.17%), table 8 (p.31) for main trial first year (49.11%), and table 10 (p.33) for main trial second year (46.16%)",NA,,NA,46,,NA,NA,,NA,NA,,NA,"['Page 34:\n[¬s]""There were 930 pupils in the third year trial with 470 and 460 pupils in the intervention and the control groups, respectively.[¬e]""']",,470,"['Page 34:\n[¬s]""There were 930 pupils in the third year trial with 470 and 460 pupils in the intervention and the control groups, respectively.[¬e]""']",,460,NA,,NA,NA,,NA,NA,,470,NA,,460,NA,,NA,NA,,NA,['Yes'],,"['Page 27:\n[¬s]""The pupil attrition rate was 25%.[¬e]""']",25,NA,,25,NA,,25,
